Field1,VALUE,Count,Area
1646,0,3797.00000000000,3252786.53134000000
1646,1,155.00000000000,132784.28031500000
1646,2,167.00000000000,143064.35363000000
1646,3,129.00000000000,110510.78813300000
1646,4,135.00000000000,115650.82479100000
1646,5,93.00000000000,79670.56818920000
1646,6,78.00000000000,66820.47654580000
1646,7,79.00000000000,67677.14932200000
1646,8,66.00000000000,56540.40323110000
1646,9,53.00000000000,45403.65714010000
1646,10,59.00000000000,50543.69379750000
1646,11,66.00000000000,56540.40323110000
1646,12,49.00000000000,41976.96603520000
1646,13,47.00000000000,40263.62048270000
1646,14,51.00000000000,43690.31158770000
1646,15,45.00000000000,38550.27493030000
1646,16,50.00000000000,42833.63881140000
1646,17,56.00000000000,47973.67546880000
1646,18,84.00000000000,71960.51320320000
1646,19,66.00000000000,56540.40323110000
1646,20,51.00000000000,43690.31158770000
1646,21,29.00000000000,24843.51051060000
1646,22,3.00000000000,2570.01832869000
1646,23,1.00000000000,856.67277622800
1646,24,2.00000000000,1713.34555246000
1646,25,1.00000000000,856.67277622800
1646,29,1.00000000000,856.67277622800
1646,31,1.00000000000,856.67277622800
1646,42,1.00000000000,856.67277622800
1646,45,1.00000000000,856.67277622800
1646,48,1.00000000000,856.67277622800
1646,50,1.00000000000,856.67277622800
1646,52,1.00000000000,856.67277622800
1646,57,1.00000000000,856.67277622800
1646,64,1.00000000000,856.67277622800
1646,72,1.00000000000,856.67277622800
1646,79,1.00000000000,856.67277622800
1646,84,1.00000000000,856.67277622800
1646,89,1.00000000000,856.67277622800
1646,90,1.00000000000,856.67277622800
1646,98,1.00000000000,856.67277622800
1646,101,2.00000000000,1713.34555246000
1647,0,542.00000000000,464316.64471600000
1647,1,138.00000000000,118220.84312000000
1647,2,92.00000000000,78813.89541300000
1647,3,120.00000000000,102800.73314700000
1647,4,124.00000000000,106227.42425200000
1647,5,132.00000000000,113080.80646200000
1647,6,134.00000000000,114794.15201500000
1647,7,145.00000000000,124217.55255300000
1647,8,125.00000000000,107084.09702900000
1647,9,117.00000000000,100230.71481900000
1647,10,175.00000000000,149917.73584000000
1647,11,176.00000000000,150774.40861600000
1647,12,175.00000000000,149917.73584000000
1647,13,208.00000000000,178187.93745600000
1647,14,235.00000000000,201318.10241400000
1647,15,221.00000000000,189324.68354600000
1647,16,223.00000000000,191038.02909900000
1647,17,254.00000000000,217594.88516200000
1647,18,302.00000000000,258715.17842100000
1647,19,380.00000000000,325535.65496700000
1647,20,421.00000000000,360659.23879200000
1647,21,402.00000000000,344382.45604400000
1647,22,382.00000000000,327249.00051900000
1647,23,96.00000000000,82240.58651790000
1647,24,17.00000000000,14563.43719590000
1647,25,2.00000000000,1713.34555246000
1647,27,1.00000000000,856.67277622800
1647,29,1.00000000000,856.67277622800
1647,33,1.00000000000,856.67277622800
1647,36,1.00000000000,856.67277622800
1647,38,1.00000000000,856.67277622800
1647,43,1.00000000000,856.67277622800
1647,47,1.00000000000,856.67277622800
1647,48,1.00000000000,856.67277622800
1647,49,1.00000000000,856.67277622800
1647,50,1.00000000000,856.67277622800
1647,52,1.00000000000,856.67277622800
1647,53,1.00000000000,856.67277622800
1647,54,2.00000000000,1713.34555246000
1647,60,1.00000000000,856.67277622800
1647,61,2.00000000000,1713.34555246000
1647,62,1.00000000000,856.67277622800
1647,63,1.00000000000,856.67277622800
1647,71,1.00000000000,856.67277622800
1647,72,1.00000000000,856.67277622800
1647,74,1.00000000000,856.67277622800
1647,76,1.00000000000,856.67277622800
1647,86,2.00000000000,1713.34555246000
1647,89,1.00000000000,856.67277622800
1647,90,1.00000000000,856.67277622800
1647,91,1.00000000000,856.67277622800
1647,95,1.00000000000,856.67277622800
1647,97,1.00000000000,856.67277622800
1647,100,1.00000000000,856.67277622800
1647,101,62.00000000000,53113.71212620000
1649,0,3526.00000000000,3020628.20898000000
1649,1,159.00000000000,136210.97142000000
1649,2,118.00000000000,101087.38759500000
1649,3,124.00000000000,106227.42425200000
1649,4,79.00000000000,67677.14932200000
1649,5,98.00000000000,83953.93207040000
1649,6,96.00000000000,82240.58651790000
1649,7,67.00000000000,57397.07600730000
1649,8,69.00000000000,59110.42155980000
1649,9,59.00000000000,50543.69379750000
1649,10,54.00000000000,46260.32991630000
1649,11,43.00000000000,36836.92937780000
1649,12,31.00000000000,26556.85606310000
1649,13,24.00000000000,20560.14662950000
1649,14,25.00000000000,21416.81940570000
1649,15,16.00000000000,13706.76441970000
1649,16,21.00000000000,17990.12830080000
1649,17,40.00000000000,34266.91104910000
1649,18,92.00000000000,78813.89541300000
1649,19,277.00000000000,237298.35901500000
1649,20,301.00000000000,257858.50564500000
1649,21,90.00000000000,77100.54986060000
1649,22,23.00000000000,19703.47385330000
1650,0,826.00000000000,707611.71316500000
1650,1,252.00000000000,215881.53961000000
1650,2,236.00000000000,202174.77519000000
1650,3,321.00000000000,274991.96116900000
1650,4,365.00000000000,312685.56332300000
1650,5,497.00000000000,425766.36978600000
1650,6,476.00000000000,407776.24148500000
1650,7,395.00000000000,338385.74661000000
1650,8,373.00000000000,319538.94553300000
1650,9,261.00000000000,223591.59459600000
1650,10,152.00000000000,130214.26198700000
1650,11,126.00000000000,107940.76980500000
1650,12,123.00000000000,105370.75147600000
1650,13,108.00000000000,92520.65983270000
1650,14,145.00000000000,124217.55255300000
1650,15,164.00000000000,140494.33530100000
1650,16,170.00000000000,145634.37195900000
1650,17,154.00000000000,131927.60753900000
1650,18,125.00000000000,107084.09702900000
1650,19,86.00000000000,73673.85875560000
1650,20,44.00000000000,37693.60215410000
1650,21,13.00000000000,11136.74609100000
1650,22,6.00000000000,5140.03665737000
1650,23,4.00000000000,3426.69110491000
1651,0,783.00000000000,670774.78378700000
1651,1,140.00000000000,119934.18867200000
1651,2,128.00000000000,109654.11535700000
1651,3,139.00000000000,119077.51589600000
1651,4,143.00000000000,122504.20700100000
1651,5,123.00000000000,105370.75147600000
1651,6,110.00000000000,94234.00538510000
1651,7,135.00000000000,115650.82479100000
1651,8,146.00000000000,125074.22532900000
1651,9,128.00000000000,109654.11535700000
1651,10,145.00000000000,124217.55255300000
1651,11,148.00000000000,126787.57088200000
1651,12,149.00000000000,127644.24365800000
1651,13,150.00000000000,128500.91643400000
1651,14,158.00000000000,135354.29864400000
1651,15,181.00000000000,155057.77249700000
1651,16,177.00000000000,151631.08139200000
1651,17,182.00000000000,155914.44527400000
1651,18,228.00000000000,195321.39298000000
1651,19,287.00000000000,245865.08677800000
1651,20,433.00000000000,370939.31210700000
1651,21,551.00000000000,472026.69970200000
1651,22,473.00000000000,405206.22315600000
1651,23,98.00000000000,83953.93207040000
1651,24,10.00000000000,8566.72776228000
1651,26,1.00000000000,856.67277622800
1651,30,1.00000000000,856.67277622800
1651,31,2.00000000000,1713.34555246000
1651,39,1.00000000000,856.67277622800
1651,43,1.00000000000,856.67277622800
1651,47,1.00000000000,856.67277622800
1651,49,1.00000000000,856.67277622800
1651,58,2.00000000000,1713.34555246000
1651,59,2.00000000000,1713.34555246000
1651,62,1.00000000000,856.67277622800
1651,63,1.00000000000,856.67277622800
1651,64,2.00000000000,1713.34555246000
1651,70,2.00000000000,1713.34555246000
1651,72,1.00000000000,856.67277622800
1651,78,1.00000000000,856.67277622800
1651,84,1.00000000000,856.67277622800
1651,85,1.00000000000,856.67277622800
1651,88,1.00000000000,856.67277622800
1651,91,1.00000000000,856.67277622800
1651,93,2.00000000000,1713.34555246000
1651,94,2.00000000000,1713.34555246000
1651,96,1.00000000000,856.67277622800
1651,97,1.00000000000,856.67277622800
1651,101,46.00000000000,39406.94770650000
1653,0,1143.00000000000,979176.98322900000
1653,1,83.00000000000,71103.84042700000
1653,2,68.00000000000,58253.74878350000
1653,3,60.00000000000,51400.36657370000
1653,4,62.00000000000,53113.71212620000
1653,5,36.00000000000,30840.21994420000
1653,6,32.00000000000,27413.52883930000
1653,7,33.00000000000,28270.20161550000
1653,8,19.00000000000,16276.78274830000
1653,9,32.00000000000,27413.52883930000
1653,10,33.00000000000,28270.20161550000
1653,11,18.00000000000,15420.10997210000
1653,12,27.00000000000,23130.16495820000
1653,13,28.00000000000,23986.83773440000
1653,14,27.00000000000,23130.16495820000
1653,15,31.00000000000,26556.85606310000
1653,16,55.00000000000,47117.00269260000
1653,17,71.00000000000,60823.76711220000
1653,18,152.00000000000,130214.26198700000
1653,19,338.00000000000,289555.39836500000
1653,20,900.00000000000,771005.49860600000
1653,21,1173.00000000000,1004877.16652000000
1653,22,859.00000000000,735881.91478000000
1653,23,144.00000000000,123360.87977700000
1653,24,5.00000000000,4283.36388114000
1653,32,1.00000000000,856.67277622800
1654,0,2390.00000000000,2047447.93519000000
1654,1,147.00000000000,125930.89810600000
1654,2,107.00000000000,91663.98705640000
1654,3,93.00000000000,79670.56818920000
1654,4,94.00000000000,80527.24096550000
1654,5,72.00000000000,61680.43988840000
1654,6,79.00000000000,67677.14932200000
1654,7,81.00000000000,69390.49487450000
1654,8,66.00000000000,56540.40323110000
1654,9,78.00000000000,66820.47654580000
1654,10,78.00000000000,66820.47654580000
1654,11,79.00000000000,67677.14932200000
1654,12,90.00000000000,77100.54986060000
1654,13,131.00000000000,112224.13368600000
1654,14,189.00000000000,161911.15470700000
1654,15,236.00000000000,202174.77519000000
1654,16,248.00000000000,212454.84850500000
1654,17,317.00000000000,271565.27006400000
1654,18,288.00000000000,246721.75955400000
1654,19,224.00000000000,191894.70187500000
1654,20,154.00000000000,131927.60753900000
1654,21,109.00000000000,93377.33260890000
1654,22,47.00000000000,40263.62048270000
1654,23,20.00000000000,17133.45552460000
1654,24,2.00000000000,1713.34555246000
1654,25,5.00000000000,4283.36388114000
1654,52,1.00000000000,856.67277622800
1658,0,112.00000000000,95947.35093760000
1658,1,29.00000000000,24843.51051060000
1658,2,34.00000000000,29126.87439180000
1658,3,30.00000000000,25700.18328690000
1658,4,47.00000000000,40263.62048270000
1658,5,48.00000000000,41120.29325900000
1658,6,55.00000000000,47117.00269260000
1658,7,43.00000000000,36836.92937780000
1658,8,53.00000000000,45403.65714010000
1658,9,49.00000000000,41976.96603520000
1658,10,43.00000000000,36836.92937780000
1658,11,77.00000000000,65963.80376960000
1658,12,63.00000000000,53970.38490240000
1658,13,77.00000000000,65963.80376960000
1658,14,82.00000000000,70247.16765070000
1658,15,89.00000000000,76243.87708430000
1658,16,106.00000000000,90807.31428020000
1658,17,152.00000000000,130214.26198700000
1658,18,195.00000000000,167051.19136500000
1658,19,378.00000000000,323822.30941400000
1658,20,745.00000000000,638221.21829000000
1658,21,1432.00000000000,1226755.41556000000
1658,22,1232.00000000000,1055420.86031000000
1658,23,178.00000000000,152487.75416900000
1658,24,9.00000000000,7710.05498606000
1658,25,3.00000000000,2570.01832869000
1658,26,1.00000000000,856.67277622800
1658,27,1.00000000000,856.67277622800
1658,28,1.00000000000,856.67277622800
1658,33,1.00000000000,856.67277622800
1658,34,2.00000000000,1713.34555246000
1658,35,1.00000000000,856.67277622800
1658,40,1.00000000000,856.67277622800
1658,41,1.00000000000,856.67277622800
1658,43,1.00000000000,856.67277622800
1658,47,1.00000000000,856.67277622800
1658,48,1.00000000000,856.67277622800
1658,49,2.00000000000,1713.34555246000
1658,51,2.00000000000,1713.34555246000
1658,55,2.00000000000,1713.34555246000
1658,60,1.00000000000,856.67277622800
1658,61,1.00000000000,856.67277622800
1658,62,1.00000000000,856.67277622800
1658,63,1.00000000000,856.67277622800
1658,67,1.00000000000,856.67277622800
1658,68,1.00000000000,856.67277622800
1658,74,1.00000000000,856.67277622800
1658,79,1.00000000000,856.67277622800
1658,82,1.00000000000,856.67277622800
1658,84,1.00000000000,856.67277622800
1658,86,4.00000000000,3426.69110491000
1658,87,1.00000000000,856.67277622800
1658,88,1.00000000000,856.67277622800
1658,89,1.00000000000,856.67277622800
1658,92,1.00000000000,856.67277622800
1658,93,1.00000000000,856.67277622800
1658,95,1.00000000000,856.67277622800
1658,97,1.00000000000,856.67277622800
1658,98,1.00000000000,856.67277622800
1658,100,1.00000000000,856.67277622800
1658,101,21.00000000000,17990.12830080000
1659,0,1534.00000000000,1314136.03873000000
1659,1,141.00000000000,120790.86144800000
1659,2,125.00000000000,107084.09702900000
1659,3,103.00000000000,88237.29595150000
1659,4,129.00000000000,110510.78813300000
1659,5,112.00000000000,95947.35093760000
1659,6,105.00000000000,89950.64150400000
1659,7,79.00000000000,67677.14932200000
1659,8,57.00000000000,48830.34824500000
1659,9,50.00000000000,42833.63881140000
1659,10,68.00000000000,58253.74878350000
1659,11,43.00000000000,36836.92937780000
1659,12,41.00000000000,35123.58382540000
1659,13,41.00000000000,35123.58382540000
1659,14,48.00000000000,41120.29325900000
1659,15,40.00000000000,34266.91104910000
1659,16,32.00000000000,27413.52883930000
1659,17,31.00000000000,26556.85606310000
1659,18,25.00000000000,21416.81940570000
1659,19,22.00000000000,18846.80107700000
1659,20,27.00000000000,23130.16495820000
1659,21,11.00000000000,9423.40053851000
1659,22,4.00000000000,3426.69110491000
1659,23,3.00000000000,2570.01832869000
1659,24,4.00000000000,3426.69110491000
1659,25,1.00000000000,856.67277622800
1659,26,2.00000000000,1713.34555246000
1659,27,7.00000000000,5996.70943360000
1659,28,2.00000000000,1713.34555246000
1659,29,2.00000000000,1713.34555246000
1659,30,3.00000000000,2570.01832869000
1659,31,3.00000000000,2570.01832869000
1659,32,3.00000000000,2570.01832869000
1659,33,4.00000000000,3426.69110491000
1659,34,5.00000000000,4283.36388114000
1659,35,5.00000000000,4283.36388114000
1659,36,2.00000000000,1713.34555246000
1659,37,5.00000000000,4283.36388114000
1659,38,3.00000000000,2570.01832869000
1659,39,3.00000000000,2570.01832869000
1659,40,7.00000000000,5996.70943360000
1659,41,3.00000000000,2570.01832869000
1659,42,5.00000000000,4283.36388114000
1659,43,4.00000000000,3426.69110491000
1659,44,6.00000000000,5140.03665737000
1659,45,6.00000000000,5140.03665737000
1659,46,6.00000000000,5140.03665737000
1659,47,3.00000000000,2570.01832869000
1659,48,6.00000000000,5140.03665737000
1659,49,8.00000000000,6853.38220983000
1659,50,4.00000000000,3426.69110491000
1659,51,4.00000000000,3426.69110491000
1659,52,2.00000000000,1713.34555246000
1659,53,4.00000000000,3426.69110491000
1659,54,5.00000000000,4283.36388114000
1659,55,2.00000000000,1713.34555246000
1659,56,7.00000000000,5996.70943360000
1659,57,3.00000000000,2570.01832869000
1659,58,6.00000000000,5140.03665737000
1659,59,3.00000000000,2570.01832869000
1659,60,5.00000000000,4283.36388114000
1659,61,4.00000000000,3426.69110491000
1659,62,4.00000000000,3426.69110491000
1659,63,3.00000000000,2570.01832869000
1659,64,1.00000000000,856.67277622800
1659,65,5.00000000000,4283.36388114000
1659,66,4.00000000000,3426.69110491000
1659,67,7.00000000000,5996.70943360000
1659,68,4.00000000000,3426.69110491000
1659,69,1.00000000000,856.67277622800
1659,70,5.00000000000,4283.36388114000
1659,71,5.00000000000,4283.36388114000
1659,72,3.00000000000,2570.01832869000
1659,73,5.00000000000,4283.36388114000
1659,74,8.00000000000,6853.38220983000
1659,75,3.00000000000,2570.01832869000
1659,76,3.00000000000,2570.01832869000
1659,77,4.00000000000,3426.69110491000
1659,78,6.00000000000,5140.03665737000
1659,79,2.00000000000,1713.34555246000
1659,80,4.00000000000,3426.69110491000
1659,81,2.00000000000,1713.34555246000
1659,82,9.00000000000,7710.05498606000
1659,83,4.00000000000,3426.69110491000
1659,84,2.00000000000,1713.34555246000
1659,85,7.00000000000,5996.70943360000
1659,86,3.00000000000,2570.01832869000
1659,87,2.00000000000,1713.34555246000
1659,88,2.00000000000,1713.34555246000
1659,89,5.00000000000,4283.36388114000
1659,90,2.00000000000,1713.34555246000
1659,91,7.00000000000,5996.70943360000
1659,92,6.00000000000,5140.03665737000
1659,93,4.00000000000,3426.69110491000
1659,94,4.00000000000,3426.69110491000
1659,95,8.00000000000,6853.38220983000
1659,96,6.00000000000,5140.03665737000
1659,97,9.00000000000,7710.05498606000
1659,98,2.00000000000,1713.34555246000
1659,99,5.00000000000,4283.36388114000
1659,100,10.00000000000,8566.72776228000
1659,101,2217.00000000000,1899243.54490000000
1659,103,5.00000000000,4283.36388114000
1661,0,1331.00000000000,1140231.46516000000
1661,1,129.00000000000,110510.78813300000
1661,2,110.00000000000,94234.00538510000
1661,3,96.00000000000,82240.58651790000
1661,4,123.00000000000,105370.75147600000
1661,5,107.00000000000,91663.98705640000
1661,6,89.00000000000,76243.87708430000
1661,7,73.00000000000,62537.11266470000
1661,8,59.00000000000,50543.69379750000
1661,9,46.00000000000,39406.94770650000
1661,10,63.00000000000,53970.38490240000
1661,11,38.00000000000,32553.56549670000
1661,12,39.00000000000,33410.23827290000
1661,13,37.00000000000,31696.89272050000
1661,14,46.00000000000,39406.94770650000
1661,15,34.00000000000,29126.87439180000
1661,16,31.00000000000,26556.85606310000
1661,17,32.00000000000,27413.52883930000
1661,18,26.00000000000,22273.49218190000
1661,19,23.00000000000,19703.47385330000
1661,20,29.00000000000,24843.51051060000
1661,21,13.00000000000,11136.74609100000
1661,22,4.00000000000,3426.69110491000
1661,23,5.00000000000,4283.36388114000
1661,24,4.00000000000,3426.69110491000
1661,26,2.00000000000,1713.34555246000
1661,27,7.00000000000,5996.70943360000
1661,28,2.00000000000,1713.34555246000
1661,29,2.00000000000,1713.34555246000
1661,30,3.00000000000,2570.01832869000
1661,31,3.00000000000,2570.01832869000
1661,32,2.00000000000,1713.34555246000
1661,33,4.00000000000,3426.69110491000
1661,34,4.00000000000,3426.69110491000
1661,35,5.00000000000,4283.36388114000
1661,36,2.00000000000,1713.34555246000
1661,37,5.00000000000,4283.36388114000
1661,38,3.00000000000,2570.01832869000
1661,39,3.00000000000,2570.01832869000
1661,40,7.00000000000,5996.70943360000
1661,41,3.00000000000,2570.01832869000
1661,42,5.00000000000,4283.36388114000
1661,43,3.00000000000,2570.01832869000
1661,44,6.00000000000,5140.03665737000
1661,45,7.00000000000,5996.70943360000
1661,46,6.00000000000,5140.03665737000
1661,47,3.00000000000,2570.01832869000
1661,48,5.00000000000,4283.36388114000
1661,49,6.00000000000,5140.03665737000
1661,50,4.00000000000,3426.69110491000
1661,51,4.00000000000,3426.69110491000
1661,52,2.00000000000,1713.34555246000
1661,53,3.00000000000,2570.01832869000
1661,54,6.00000000000,5140.03665737000
1661,55,2.00000000000,1713.34555246000
1661,56,6.00000000000,5140.03665737000
1661,57,3.00000000000,2570.01832869000
1661,58,6.00000000000,5140.03665737000
1661,59,3.00000000000,2570.01832869000
1661,60,5.00000000000,4283.36388114000
1661,61,5.00000000000,4283.36388114000
1661,62,4.00000000000,3426.69110491000
1661,63,3.00000000000,2570.01832869000
1661,64,1.00000000000,856.67277622800
1661,65,5.00000000000,4283.36388114000
1661,66,4.00000000000,3426.69110491000
1661,67,6.00000000000,5140.03665737000
1661,68,4.00000000000,3426.69110491000
1661,69,1.00000000000,856.67277622800
1661,70,4.00000000000,3426.69110491000
1661,71,4.00000000000,3426.69110491000
1661,72,3.00000000000,2570.01832869000
1661,73,5.00000000000,4283.36388114000
1661,74,6.00000000000,5140.03665737000
1661,75,3.00000000000,2570.01832869000
1661,76,3.00000000000,2570.01832869000
1661,77,5.00000000000,4283.36388114000
1661,78,6.00000000000,5140.03665737000
1661,79,2.00000000000,1713.34555246000
1661,80,3.00000000000,2570.01832869000
1661,81,2.00000000000,1713.34555246000
1661,82,9.00000000000,7710.05498606000
1661,83,4.00000000000,3426.69110491000
1661,84,2.00000000000,1713.34555246000
1661,85,7.00000000000,5996.70943360000
1661,86,3.00000000000,2570.01832869000
1661,87,2.00000000000,1713.34555246000
1661,88,2.00000000000,1713.34555246000
1661,89,5.00000000000,4283.36388114000
1661,90,2.00000000000,1713.34555246000
1661,91,7.00000000000,5996.70943360000
1661,92,5.00000000000,4283.36388114000
1661,93,4.00000000000,3426.69110491000
1661,94,4.00000000000,3426.69110491000
1661,95,7.00000000000,5996.70943360000
1661,96,5.00000000000,4283.36388114000
1661,97,9.00000000000,7710.05498606000
1661,98,2.00000000000,1713.34555246000
1661,99,5.00000000000,4283.36388114000
1661,100,10.00000000000,8566.72776228000
1661,101,2527.00000000000,2164812.10553000000
1667,0,704.00000000000,603097.63446500000
1667,1,113.00000000000,96804.02371380000
1667,2,91.00000000000,77957.22263680000
1667,3,76.00000000000,65107.13099340000
1667,4,59.00000000000,50543.69379750000
1667,5,70.00000000000,59967.09433600000
1667,6,72.00000000000,61680.43988840000
1667,7,55.00000000000,47117.00269260000
1667,8,44.00000000000,37693.60215410000
1667,9,53.00000000000,45403.65714010000
1667,10,58.00000000000,49687.02102120000
1667,11,59.00000000000,50543.69379750000
1667,12,58.00000000000,49687.02102120000
1667,13,71.00000000000,60823.76711220000
1667,14,91.00000000000,77957.22263680000
1667,15,113.00000000000,96804.02371380000
1667,16,145.00000000000,124217.55255300000
1667,17,186.00000000000,159341.13637800000
1667,18,248.00000000000,212454.84850500000
1667,19,375.00000000000,321252.29108600000
1667,20,745.00000000000,638221.21829000000
1667,21,1013.00000000000,867809.52231900000
1667,22,655.00000000000,561120.66843000000
1667,23,235.00000000000,201318.10241400000
1667,24,6.00000000000,5140.03665737000
1667,25,1.00000000000,856.67277622800
1667,27,2.00000000000,1713.34555246000
1667,33,1.00000000000,856.67277622800
1667,43,3.00000000000,2570.01832869000
1667,45,1.00000000000,856.67277622800
1667,46,1.00000000000,856.67277622800
1667,50,2.00000000000,1713.34555246000
1667,55,1.00000000000,856.67277622800
1667,57,1.00000000000,856.67277622800
1667,67,1.00000000000,856.67277622800
1667,72,1.00000000000,856.67277622800
1667,74,2.00000000000,1713.34555246000
1667,80,1.00000000000,856.67277622800
1667,86,1.00000000000,856.67277622800
1667,87,1.00000000000,856.67277622800
1667,95,1.00000000000,856.67277622800
1667,99,1.00000000000,856.67277622800
1667,101,10.00000000000,8566.72776228000
1671,0,3661.00000000000,3136279.03377000000
1671,1,178.00000000000,152487.75416900000
1671,2,127.00000000000,108797.44258100000
1671,3,126.00000000000,107940.76980500000
1671,4,87.00000000000,74530.53153190000
1671,5,59.00000000000,50543.69379750000
1671,6,42.00000000000,35980.25660160000
1671,7,45.00000000000,38550.27493030000
1671,8,36.00000000000,30840.21994420000
1671,9,36.00000000000,30840.21994420000
1671,10,30.00000000000,25700.18328690000
1671,11,32.00000000000,27413.52883930000
1671,12,37.00000000000,31696.89272050000
1671,13,23.00000000000,19703.47385330000
1671,14,34.00000000000,29126.87439180000
1671,15,26.00000000000,22273.49218190000
1671,16,30.00000000000,25700.18328690000
1671,17,39.00000000000,33410.23827290000
1671,18,111.00000000000,95090.67816140000
1671,19,186.00000000000,159341.13637800000
1671,20,225.00000000000,192751.37465100000
1671,21,197.00000000000,168764.53691700000
1671,22,59.00000000000,50543.69379750000
1671,23,4.00000000000,3426.69110491000
1674,0,469.00000000000,401779.53205100000
1674,1,75.00000000000,64250.45821710000
1674,2,69.00000000000,59110.42155980000
1674,3,74.00000000000,63393.78544090000
1674,4,90.00000000000,77100.54986060000
1674,5,66.00000000000,56540.40323110000
1674,6,57.00000000000,48830.34824500000
1674,7,61.00000000000,52257.03934990000
1674,8,46.00000000000,39406.94770650000
1674,9,42.00000000000,35980.25660160000
1674,10,47.00000000000,40263.62048270000
1674,11,47.00000000000,40263.62048270000
1674,12,51.00000000000,43690.31158770000
1674,13,60.00000000000,51400.36657370000
1674,14,65.00000000000,55683.73045480000
1674,15,78.00000000000,66820.47654580000
1674,16,96.00000000000,82240.58651790000
1674,17,207.00000000000,177331.26467900000
1674,18,435.00000000000,372652.65765900000
1674,19,656.00000000000,561977.34120600000
1674,20,851.00000000000,729028.53257000000
1674,21,824.00000000000,705898.36761200000
1674,22,617.00000000000,528567.10293300000
1674,23,309.00000000000,264711.88785500000
1674,24,25.00000000000,21416.81940570000
1674,32,1.00000000000,856.67277622800
1674,34,1.00000000000,856.67277622800
1674,35,1.00000000000,856.67277622800
1674,36,1.00000000000,856.67277622800
1674,40,1.00000000000,856.67277622800
1674,46,1.00000000000,856.67277622800
1674,48,1.00000000000,856.67277622800
1674,52,1.00000000000,856.67277622800
1674,61,1.00000000000,856.67277622800
1674,64,1.00000000000,856.67277622800
1674,78,1.00000000000,856.67277622800
1674,85,1.00000000000,856.67277622800
1674,101,5.00000000000,4283.36388114000
1678,0,1872.00000000000,1603691.43710000000
1678,1,146.00000000000,125074.22532900000
1678,2,126.00000000000,107940.76980500000
1678,3,139.00000000000,119077.51589600000
1678,4,121.00000000000,103657.40592400000
1678,5,107.00000000000,91663.98705640000
1678,6,86.00000000000,73673.85875560000
1678,7,88.00000000000,75387.20430810000
1678,8,75.00000000000,64250.45821710000
1678,9,51.00000000000,43690.31158770000
1678,10,77.00000000000,65963.80376960000
1678,11,74.00000000000,63393.78544090000
1678,12,94.00000000000,80527.24096550000
1678,13,94.00000000000,80527.24096550000
1678,14,106.00000000000,90807.31428020000
1678,15,118.00000000000,101087.38759500000
1678,16,122.00000000000,104514.07870000000
1678,17,110.00000000000,94234.00538510000
1678,18,79.00000000000,67677.14932200000
1678,19,40.00000000000,34266.91104910000
1678,20,33.00000000000,28270.20161550000
1678,21,14.00000000000,11993.41886720000
1678,22,3.00000000000,2570.01832869000
1678,23,4.00000000000,3426.69110491000
1678,26,2.00000000000,1713.34555246000
1678,27,2.00000000000,1713.34555246000
1678,28,1.00000000000,856.67277622800
1678,29,1.00000000000,856.67277622800
1678,30,1.00000000000,856.67277622800
1678,31,1.00000000000,856.67277622800
1678,34,1.00000000000,856.67277622800
1678,35,2.00000000000,1713.34555246000
1678,37,2.00000000000,1713.34555246000
1678,38,2.00000000000,1713.34555246000
1678,39,1.00000000000,856.67277622800
1678,41,1.00000000000,856.67277622800
1678,42,2.00000000000,1713.34555246000
1678,43,3.00000000000,2570.01832869000
1678,44,1.00000000000,856.67277622800
1678,45,2.00000000000,1713.34555246000
1678,46,1.00000000000,856.67277622800
1678,47,1.00000000000,856.67277622800
1678,50,2.00000000000,1713.34555246000
1678,52,1.00000000000,856.67277622800
1678,53,1.00000000000,856.67277622800
1678,54,3.00000000000,2570.01832869000
1678,55,1.00000000000,856.67277622800
1678,57,1.00000000000,856.67277622800
1678,58,2.00000000000,1713.34555246000
1678,61,5.00000000000,4283.36388114000
1678,62,2.00000000000,1713.34555246000
1678,65,3.00000000000,2570.01832869000
1678,66,2.00000000000,1713.34555246000
1678,67,1.00000000000,856.67277622800
1678,70,4.00000000000,3426.69110491000
1678,71,1.00000000000,856.67277622800
1678,72,1.00000000000,856.67277622800
1678,73,1.00000000000,856.67277622800
1678,74,2.00000000000,1713.34555246000
1678,77,2.00000000000,1713.34555246000
1678,78,1.00000000000,856.67277622800
1678,79,1.00000000000,856.67277622800
1678,80,1.00000000000,856.67277622800
1678,81,1.00000000000,856.67277622800
1678,82,3.00000000000,2570.01832869000
1678,84,2.00000000000,1713.34555246000
1678,85,1.00000000000,856.67277622800
1678,86,1.00000000000,856.67277622800
1678,89,3.00000000000,2570.01832869000
1678,90,1.00000000000,856.67277622800
1678,91,4.00000000000,3426.69110491000
1678,92,1.00000000000,856.67277622800
1678,93,1.00000000000,856.67277622800
1678,94,1.00000000000,856.67277622800
1678,95,2.00000000000,1713.34555246000
1678,97,2.00000000000,1713.34555246000
1678,98,2.00000000000,1713.34555246000
1678,100,1.00000000000,856.67277622800
1678,101,1550.00000000000,1327842.80315000000
1687,0,504.00000000000,431763.07921900000
1687,1,67.00000000000,57397.07600730000
1687,2,60.00000000000,51400.36657370000
1687,3,54.00000000000,46260.32991630000
1687,4,50.00000000000,42833.63881140000
1687,5,39.00000000000,33410.23827290000
1687,6,43.00000000000,36836.92937780000
1687,7,49.00000000000,41976.96603520000
1687,8,34.00000000000,29126.87439180000
1687,9,34.00000000000,29126.87439180000
