OID_,OBJECTID_1,Value,Count,Area
299,57,16,69.000000000000000,62100.000000000000000
300,57,17,226.000000000000000,203400.000000000000000
301,57,18,45.000000000000000,40500.000000000000000
302,58,5,148.000000000000000,133200.000000000000000
303,58,6,347.000000000000000,312300.000000000000000
304,58,15,5.000000000000000,4500.000000000000000
305,59,5,314.000000000000000,282600.000000000000000
306,59,6,88.000000000000000,79200.000000000000000
307,59,10,38.000000000000000,34200.000000000000000
308,59,16,26.000000000000000,23400.000000000000000
309,59,17,32.000000000000000,28800.000000000000000
310,60,1,293.000000000000000,263700.000000000000000
311,60,5,62.000000000000000,55800.000000000000000
312,60,6,56.000000000000000,50400.000000000000000
313,60,8,3.000000000000000,2700.000000000000000
314,60,16,64.000000000000000,57600.000000000000000
315,60,17,21.000000000000000,18900.000000000000000
316,61,8,63.000000000000000,56700.000000000000000
317,61,16,22.000000000000000,19800.000000000000000
318,61,17,413.000000000000000,371700.000000000000000
319,62,1,7.000000000000000,6300.000000000000000
320,62,5,99.000000000000000,89100.000000000000000
321,62,6,129.000000000000000,116100.000000000000000
322,62,8,76.000000000000000,68400.000000000000000
323,62,17,33.000000000000000,29700.000000000000000
324,62,18,153.000000000000000,137700.000000000000000
325,63,1,8.000000000000000,7200.000000000000000
326,63,5,181.000000000000000,162900.000000000000000
327,63,6,262.000000000000000,235800.000000000000000
328,63,17,43.000000000000000,38700.000000000000000
329,63,18,12.000000000000000,10800.000000000000000
330,64,18,498.000000000000000,448200.000000000000000
331,65,1,379.000000000000000,341100.000000000000000
332,65,5,22.000000000000000,19800.000000000000000
333,65,6,88.000000000000000,79200.000000000000000
334,65,8,6.000000000000000,5400.000000000000000
335,65,14,8.000000000000000,7200.000000000000000
336,66,1,2.000000000000000,1800.000000000000000
337,66,5,209.000000000000000,188100.000000000000000
338,66,6,241.000000000000000,216900.000000000000000
339,66,10,10.000000000000000,9000.000000000000000
340,66,17,43.000000000000000,38700.000000000000000
341,67,5,293.000000000000000,263700.000000000000000
342,67,6,77.000000000000000,69300.000000000000000
343,67,10,12.000000000000000,10800.000000000000000
344,67,15,18.000000000000000,16200.000000000000000
345,67,16,73.000000000000000,65700.000000000000000
346,67,17,29.000000000000000,26100.000000000000000
347,68,1,20.000000000000000,18000.000000000000000
348,68,5,11.000000000000000,9900.000000000000000
349,68,6,188.000000000000000,169200.000000000000000
350,68,8,31.000000000000000,27900.000000000000000
351,68,10,149.000000000000000,134100.000000000000000
352,68,17,65.000000000000000,58500.000000000000000
353,68,18,35.000000000000000,31500.000000000000000
354,69,5,61.000000000000000,54900.000000000000000
355,69,15,373.000000000000000,335700.000000000000000
356,69,16,41.000000000000000,36900.000000000000000
357,69,17,27.000000000000000,24300.000000000000000
358,70,1,17.000000000000000,15300.000000000000000
359,70,5,75.000000000000000,67500.000000000000000
360,70,6,26.000000000000000,23400.000000000000000
361,70,8,6.000000000000000,5400.000000000000000
362,70,10,13.000000000000000,11700.000000000000000
363,70,16,50.000000000000000,45000.000000000000000
364,70,17,83.000000000000000,74700.000000000000000
365,70,18,232.000000000000000,208800.000000000000000
366,71,1,112.000000000000000,100800.000000000000000
367,71,5,27.000000000000000,24300.000000000000000
368,71,6,82.000000000000000,73800.000000000000000
369,71,8,26.000000000000000,23400.000000000000000
370,71,16,223.000000000000000,200700.000000000000000
371,71,18,28.000000000000000,25200.000000000000000
372,72,1,40.000000000000000,36000.000000000000000
373,72,5,148.000000000000000,133200.000000000000000
374,72,6,310.000000000000000,279000.000000000000000
375,73,1,7.000000000000000,6300.000000000000000
376,73,5,342.000000000000000,307800.000000000000000
377,73,6,125.000000000000000,112500.000000000000000
378,73,17,26.000000000000000,23400.000000000000000
379,74,5,269.000000000000000,242100.000000000000000
380,74,6,5.000000000000000,4500.000000000000000
381,74,8,41.000000000000000,36900.000000000000000
382,74,10,6.000000000000000,5400.000000000000000
383,74,14,54.000000000000000,48600.000000000000000
384,74,18,124.000000000000000,111600.000000000000000
385,75,1,190.000000000000000,171000.000000000000000
386,75,5,195.000000000000000,175500.000000000000000
387,75,6,114.000000000000000,102600.000000000000000
388,76,5,214.000000000000000,192600.000000000000000
389,76,6,287.000000000000000,258300.000000000000000
390,77,1,97.000000000000000,87300.000000000000000
391,77,5,63.000000000000000,56700.000000000000000
392,77,6,284.000000000000000,255600.000000000000000
393,77,14,57.000000000000000,51300.000000000000000
394,78,1,41.000000000000000,36900.000000000000000
395,78,5,70.000000000000000,63000.000000000000000
396,78,6,141.000000000000000,126900.000000000000000
397,78,16,15.000000000000000,13500.000000000000000
398,78,17,48.000000000000000,43200.000000000000000
399,78,18,185.000000000000000,166500.000000000000000
400,79,5,212.000000000000000,190800.000000000000000
401,79,6,237.000000000000000,213300.000000000000000
402,79,14,6.000000000000000,5400.000000000000000
403,79,15,34.000000000000000,30600.000000000000000
404,79,18,15.000000000000000,13500.000000000000000
405,80,1,50.000000000000000,45000.000000000000000
406,80,5,97.000000000000000,87300.000000000000000
407,80,6,171.000000000000000,153900.000000000000000
408,80,17,42.000000000000000,37800.000000000000000
409,80,18,138.000000000000000,124200.000000000000000
410,81,1,69.000000000000000,62100.000000000000000
411,81,5,24.000000000000000,21600.000000000000000
412,81,6,128.000000000000000,115200.000000000000000
413,81,8,28.000000000000000,25200.000000000000000
414,81,18,255.000000000000000,229500.000000000000000
415,82,1,46.000000000000000,41400.000000000000000
416,82,5,79.000000000000000,71100.000000000000000
417,82,6,170.000000000000000,153000.000000000000000
418,82,8,8.000000000000000,7200.000000000000000
419,82,17,5.000000000000000,4500.000000000000000
420,82,18,190.000000000000000,171000.000000000000000
421,83,1,17.000000000000000,15300.000000000000000
422,83,5,416.000000000000000,374400.000000000000000
423,83,6,67.000000000000000,60300.000000000000000
424,84,1,52.000000000000000,46800.000000000000000
425,84,5,50.000000000000000,45000.000000000000000
426,84,6,399.000000000000000,359100.000000000000000
427,85,5,207.000000000000000,186300.000000000000000
428,85,6,236.000000000000000,212400.000000000000000
429,85,8,1.000000000000000,900.000000000000000
430,85,14,8.000000000000000,7200.000000000000000
431,85,16,16.000000000000000,14400.000000000000000
432,85,18,31.000000000000000,27900.000000000000000
433,86,1,13.000000000000000,11700.000000000000000
434,86,5,119.000000000000000,107100.000000000000000
435,86,6,348.000000000000000,313200.000000000000000
436,86,14,11.000000000000000,9900.000000000000000
437,86,18,9.000000000000000,8100.000000000000000
438,87,1,43.000000000000000,38700.000000000000000
439,87,5,83.000000000000000,74700.000000000000000
440,87,6,246.000000000000000,221400.000000000000000
441,87,16,1.000000000000000,900.000000000000000
442,87,17,32.000000000000000,28800.000000000000000
443,87,18,93.000000000000000,83700.000000000000000
444,88,1,90.000000000000000,81000.000000000000000
445,88,5,116.000000000000000,104400.000000000000000
446,88,6,78.000000000000000,70200.000000000000000
447,88,14,95.000000000000000,85500.000000000000000
448,88,16,10.000000000000000,9000.000000000000000
449,88,17,34.000000000000000,30600.000000000000000
450,88,18,79.000000000000000,71100.000000000000000
451,89,5,37.000000000000000,33300.000000000000000
452,89,6,234.000000000000000,210600.000000000000000
453,89,17,18.000000000000000,16200.000000000000000
454,89,18,212.000000000000000,190800.000000000000000
455,90,1,6.000000000000000,5400.000000000000000
456,90,5,46.000000000000000,41400.000000000000000
457,90,6,47.000000000000000,42300.000000000000000
458,90,14,249.000000000000000,224100.000000000000000
459,90,15,137.000000000000000,123300.000000000000000
460,90,17,2.000000000000000,1800.000000000000000
461,90,18,15.000000000000000,13500.000000000000000
462,91,5,12.000000000000000,10800.000000000000000
463,91,6,24.000000000000000,21600.000000000000000
464,91,10,7.000000000000000,6300.000000000000000
465,91,14,195.000000000000000,175500.000000000000000
466,91,15,131.000000000000000,117900.000000000000000
467,91,17,21.000000000000000,18900.000000000000000
468,91,18,114.000000000000000,102600.000000000000000
469,92,1,41.000000000000000,36900.000000000000000
470,92,5,126.000000000000000,113400.000000000000000
471,92,6,271.000000000000000,243900.000000000000000
472,92,8,8.000000000000000,7200.000000000000000
473,92,17,52.000000000000000,46800.000000000000000
474,93,1,340.000000000000000,306000.000000000000000
475,93,5,2.000000000000000,1800.000000000000000
476,93,6,5.000000000000000,4500.000000000000000
477,93,10,7.000000000000000,6300.000000000000000
478,93,14,44.000000000000000,39600.000000000000000
479,93,15,44.000000000000000,39600.000000000000000
480,93,17,48.000000000000000,43200.000000000000000
481,93,18,10.000000000000000,9000.000000000000000
482,94,1,28.000000000000000,25200.000000000000000
483,94,5,113.000000000000000,101700.000000000000000
484,94,6,164.000000000000000,147600.000000000000000
485,94,8,182.000000000000000,163800.000000000000000
486,94,10,1.000000000000000,900.000000000000000
487,94,16,10.000000000000000,9000.000000000000000
488,95,1,21.000000000000000,18900.000000000000000
489,95,5,112.000000000000000,100800.000000000000000
490,95,6,129.000000000000000,116100.000000000000000
491,95,8,35.000000000000000,31500.000000000000000
492,95,15,104.000000000000000,93600.000000000000000
493,95,16,23.000000000000000,20700.000000000000000
494,95,17,76.000000000000000,68400.000000000000000
495,96,1,60.000000000000000,54000.000000000000000
496,96,5,48.000000000000000,43200.000000000000000
497,96,6,350.000000000000000,315000.000000000000000
498,96,14,12.000000000000000,10800.000000000000000
499,96,17,29.000000000000000,26100.000000000000000
500,97,5,287.000000000000000,258300.000000000000000
501,97,6,176.000000000000000,158400.000000000000000
502,97,17,35.000000000000000,31500.000000000000000
503,97,18,1.000000000000000,900.000000000000000
504,98,1,111.000000000000000,99900.000000000000000
505,98,5,14.000000000000000,12600.000000000000000
506,98,6,259.000000000000000,233100.000000000000000
507,98,17,32.000000000000000,28800.000000000000000
508,98,18,85.000000000000000,76500.000000000000000
509,99,1,229.000000000000000,206100.000000000000000
510,99,5,24.000000000000000,21600.000000000000000
511,99,6,62.000000000000000,55800.000000000000000
512,99,14,2.000000000000000,1800.000000000000000
513,99,17,29.000000000000000,26100.000000000000000
514,99,18,152.000000000000000,136800.000000000000000
515,100,1,5.000000000000000,4500.000000000000000
516,100,5,143.000000000000000,128700.000000000000000
517,100,6,289.000000000000000,260100.000000000000000
518,100,8,5.000000000000000,4500.000000000000000
519,100,17,25.000000000000000,22500.000000000000000
520,100,18,34.000000000000000,30600.000000000000000
521,101,1,50.000000000000000,45000.000000000000000
522,101,5,85.000000000000000,76500.000000000000000
523,101,6,311.000000000000000,279900.000000000000000
524,101,8,6.000000000000000,5400.000000000000000
525,101,17,14.000000000000000,12600.000000000000000
526,101,18,34.000000000000000,30600.000000000000000
527,102,1,42.000000000000000,37800.000000000000000
528,102,5,91.000000000000000,81900.000000000000000
529,102,6,276.000000000000000,248400.000000000000000
530,102,17,76.000000000000000,68400.000000000000000
531,102,18,13.000000000000000,11700.000000000000000
532,103,1,8.000000000000000,7200.000000000000000
533,103,5,149.000000000000000,134100.000000000000000
534,103,6,153.000000000000000,137700.000000000000000
535,103,14,34.000000000000000,30600.000000000000000
536,103,16,54.000000000000000,48600.000000000000000
537,103,17,101.000000000000000,90900.000000000000000
538,104,1,271.000000000000000,243900.000000000000000
539,104,5,32.000000000000000,28800.000000000000000
540,104,6,155.000000000000000,139500.000000000000000
541,104,8,16.000000000000000,14400.000000000000000
542,104,14,22.000000000000000,19800.000000000000000
543,105,5,97.000000000000000,87300.000000000000000
544,105,6,98.000000000000000,88200.000000000000000
545,105,18,305.000000000000000,274500.000000000000000
546,106,5,13.000000000000000,11700.000000000000000
547,106,6,107.000000000000000,96300.000000000000000
548,106,10,8.000000000000000,7200.000000000000000
549,106,15,340.000000000000000,306000.000000000000000
550,106,17,34.000000000000000,30600.000000000000000
551,107,1,23.000000000000000,20700.000000000000000
552,107,5,185.000000000000000,166500.000000000000000
553,107,6,293.000000000000000,263700.000000000000000
554,108,1,20.000000000000000,18000.000000000000000
555,108,5,111.000000000000000,99900.000000000000000
556,108,6,54.000000000000000,48600.000000000000000
557,108,8,24.000000000000000,21600.000000000000000
558,108,15,188.000000000000000,169200.000000000000000
559,108,16,24.000000000000000,21600.000000000000000
560,108,17,70.000000000000000,63000.000000000000000
561,108,18,7.000000000000000,6300.000000000000000
562,109,1,8.000000000000000,7200.000000000000000
563,109,5,157.000000000000000,141300.000000000000000
564,109,6,263.000000000000000,236700.000000000000000
565,109,18,70.000000000000000,63000.000000000000000
566,110,1,75.000000000000000,67500.000000000000000
567,110,5,426.000000000000000,383400.000000000000000
568,111,5,307.000000000000000,276300.000000000000000
569,111,6,81.000000000000000,72900.000000000000000
570,111,17,7.000000000000000,6300.000000000000000
571,111,18,102.000000000000000,91800.000000000000000
572,112,1,6.000000000000000,5400.000000000000000
573,112,5,287.000000000000000,258300.000000000000000
574,112,6,31.000000000000000,27900.000000000000000
575,112,14,148.000000000000000,133200.000000000000000
576,112,18,24.000000000000000,21600.000000000000000
577,113,1,21.000000000000000,18900.000000000000000
578,113,5,317.000000000000000,285300.000000000000000
579,113,6,99.000000000000000,89100.000000000000000
580,113,17,26.000000000000000,23400.000000000000000
581,113,18,35.000000000000000,31500.000000000000000
582,114,5,365.000000000000000,328500.000000000000000
583,114,6,123.000000000000000,110700.000000000000000
584,114,8,13.000000000000000,11700.000000000000000
585,115,1,173.000000000000000,155700.000000000000000
586,115,5,223.000000000000000,200700.000000000000000
587,115,6,103.000000000000000,92700.000000000000000
588,115,14,1.000000000000000,900.000000000000000
589,116,5,193.000000000000000,173700.000000000000000
590,116,6,5.000000000000000,4500.000000000000000
591,116,14,27.000000000000000,24300.000000000000000
592,116,15,183.000000000000000,164700.000000000000000
593,116,17,85.000000000000000,76500.000000000000000
594,116,18,6.000000000000000,5400.000000000000000
595,117,1,6.000000000000000,5400.000000000000000
596,117,5,24.000000000000000,21600.000000000000000
597,117,6,28.000000000000000,25200.000000000000000
598,117,14,290.000000000000000,261000.000000000000000
599,117,15,131.000000000000000,117900.000000000000000
600,117,18,21.000000000000000,18900.000000000000000
601,118,1,125.000000000000000,112500.000000000000000
602,118,5,116.000000000000000,104400.000000000000000
603,118,6,97.000000000000000,87300.000000000000000
604,118,14,6.000000000000000,5400.000000000000000
605,118,18,155.000000000000000,139500.000000000000000
606,119,5,163.000000000000000,146700.000000000000000
