"","OID_","OBJECTID_1","Value","Count","Area"
"4420",4420,1498,17,9,8100
"4421",4421,1499,5,45,40500
"4422",4422,1500,1,7,6300
"4423",4423,1500,14,2,1800
"4424",4424,1500,17,39,35100
"4425",4425,1501,5,20,18000
"4426",4426,1501,6,14,12600
"4427",4427,1501,17,10,9000
"4428",4428,1502,1,2,1800
"4429",4429,1502,5,32,28800
"4430",4430,1502,6,12,10800
"4431",4431,1503,5,44,39600
"4432",4432,1503,6,1,900
"4433",4433,1504,1,4,3600
"4434",4434,1504,5,22,19800
"4435",4435,1504,6,13,11700
"4436",4436,1504,14,9,8100
"4437",4437,1505,1,5,4500
"4438",4438,1505,5,20,18000
"4439",4439,1505,6,11,9900
"4440",4440,1505,14,8,7200
"4441",4441,1506,5,45,40500
"4442",4442,1507,1,43,38700
"4443",4443,1507,14,1,900
"4444",4444,1508,6,5,4500
"4445",4445,1508,15,34,30600
"4446",4446,1508,16,5,4500
"4447",4447,1509,1,28,25200
"4448",4448,1509,5,1,900
"4449",4449,1509,6,12,10800
"4450",4450,1509,8,4,3600
"4451",4451,1510,1,20,18000
"4452",4452,1510,5,11,9900
"4453",4453,1510,6,1,900
"4454",4454,1510,14,2,1800
"4455",4455,1510,17,10,9000
"4456",4456,1511,1,6,5400
"4457",4457,1511,15,29,26100
"4458",4458,1511,17,10,9000
"4459",4459,1512,5,35,31500
"4460",4460,1512,17,10,9000
"4461",4461,1513,8,13,11700
"4462",4462,1513,17,31,27900
"4463",4463,1514,5,33,29700
"4464",4464,1514,6,3,2700
"4465",4465,1514,17,10,9000
"4466",4466,1515,1,2,1800
"4467",4467,1515,5,10,9000
"4468",4468,1515,6,26,23400
"4469",4469,1515,17,10,9000
"4470",4470,1516,5,1,900
"4471",4471,1516,6,43,38700
"4472",4472,1516,17,1,900
"4473",4473,1517,6,14,12600
"4474",4474,1517,15,19,17100
"4475",4475,1517,17,11,9900
"4476",4476,1518,5,33,29700
"4477",4477,1518,6,4,3600
"4478",4478,1518,8,6,5400
"4479",4479,1520,5,7,6300
"4480",4480,1520,6,29,26100
"4481",4481,1520,17,11,9900
"4482",4482,1521,5,8,7200
"4483",4483,1521,6,27,24300
"4484",4484,1521,17,10,9000
"4485",4485,1522,1,6,5400
"4486",4486,1522,8,4,3600
"4487",4487,1522,16,14,12600
"4488",4488,1522,17,21,18900
"4489",4489,1523,5,33,29700
"4490",4490,1523,6,3,2700
"4491",4491,1523,17,8,7200
"4492",4492,1524,5,17,15300
"4493",4493,1524,6,19,17100
"4494",4494,1524,17,9,8100
"4495",4495,1525,5,28,25200
"4496",4496,1525,6,1,900
"4497",4497,1525,15,14,12600
"4498",4498,1526,5,23,20700
"4499",4499,1526,6,14,12600
"4500",4500,1526,17,11,9900
"4501",4501,1527,17,45,40500
"4502",4502,1528,5,1,900
"4503",4503,1528,6,3,2700
"4504",4504,1528,14,22,19800
"4505",4505,1528,18,19,17100
"4506",4506,1529,5,9,8100
"4507",4507,1529,6,16,14400
"4508",4508,1529,8,19,17100
"4509",4509,1529,16,3,2700
"4510",4510,1530,5,19,17100
"4511",4511,1530,6,25,22500
"4512",4512,1531,5,24,21600
"4513",4513,1531,15,21,18900
"4514",4514,1532,1,8,7200
"4515",4515,1532,6,11,9900
"4516",4516,1532,15,22,19800
"4517",4517,1532,17,3,2700
"4518",4518,1533,17,48,43200
"4519",4519,1534,5,17,15300
"4520",4520,1534,6,23,20700
"4521",4521,1534,14,6,5400
"4522",4522,1534,17,2,1800
"4523",4523,1535,5,24,21600
"4524",4524,1535,6,12,10800
"4525",4525,1535,17,9,8100
"4526",4526,1536,5,13,11700
"4527",4527,1536,6,22,19800
"4528",4528,1536,17,9,8100
"4529",4529,1537,1,5,4500
"4530",4530,1537,5,12,10800
"4531",4531,1537,6,5,4500
"4532",4532,1537,14,6,5400
"4533",4533,1537,15,6,5400
"4534",4534,1537,17,9,8100
"4535",4535,1538,5,14,12600
"4536",4536,1538,6,30,27000
"4537",4537,1539,5,19,17100
"4538",4538,1539,15,15,13500
"4539",4539,1539,17,10,9000
"4540",4540,1540,1,35,31500
"4541",4541,1540,6,9,8100
"4542",4542,1542,5,10,9000
"4543",4543,1542,6,19,17100
"4544",4544,1542,17,15,13500
"4545",4545,1543,5,36,32400
"4546",4546,1543,6,4,3600
"4547",4547,1543,14,6,5400
"4548",4548,1544,5,15,13500
"4549",4549,1544,6,15,13500
"4550",4550,1544,17,17,15300
"4551",4551,1545,5,19,17100
"4552",4552,1545,6,12,10800
"4553",4553,1545,16,4,3600
"4554",4554,1545,17,9,8100
"4555",4555,1546,5,20,18000
"4556",4556,1546,6,12,10800
"4557",4557,1546,16,4,3600
"4558",4558,1546,17,9,8100
"4559",4559,1547,5,32,28800
"4560",4560,1547,6,12,10800
"4561",4561,1548,1,7,6300
"4562",4562,1548,5,37,33300
"4563",4563,1549,5,23,20700
"4564",4564,1549,6,25,22500
"4565",4565,1550,5,28,25200
"4566",4566,1550,8,1,900
"4567",4567,1550,16,17,15300
"4568",4568,1551,1,28,25200
"4569",4569,1551,5,3,2700
"4570",4570,1551,6,1,900
"4571",4571,1551,15,5,4500
"4572",4572,1551,17,8,7200
"4573",4573,1552,5,21,18900
"4574",4574,1552,6,14,12600
"4575",4575,1552,8,1,900
"4576",4576,1552,18,7,6300
"4577",4577,1553,5,28,25200
"4578",4578,1553,6,13,11700
"4579",4579,1553,10,3,2700
"4580",4580,1554,18,44,39600
"4581",4581,1555,5,19,17100
"4582",4582,1555,6,6,5400
"4583",4583,1555,8,8,7200
"4584",4584,1555,15,6,5400
"4585",4585,1555,17,5,4500
"4586",4586,1556,5,46,41400
"4587",4587,1556,18,1,900
"4588",4588,1557,5,8,7200
"4589",4589,1557,6,5,4500
"4590",4590,1557,10,10,9000
"4591",4591,1557,15,14,12600
"4592",4592,1557,17,8,7200
"4593",4593,1558,1,1,900
"4594",4594,1558,6,16,14400
"4595",4595,1558,15,25,22500
"4596",4596,1558,17,3,2700
"4597",4597,1559,5,42,37800
"4598",4598,1559,6,3,2700
"4599",4599,1560,5,17,15300
"4600",4600,1560,6,21,18900
"4601",4601,1560,17,7,6300
"4602",4602,1561,5,4,3600
"4603",4603,1561,6,6,5400
"4604",4604,1561,15,26,23400
"4605",4605,1561,17,10,9000
"4606",4606,1562,5,13,11700
"4607",4607,1562,6,31,27900
"4608",4608,1562,8,4,3600
"4609",4609,1563,1,6,5400
"4610",4610,1563,5,27,24300
"4611",4611,1563,15,4,3600
"4612",4612,1563,17,8,7200
"4613",4613,1564,1,39,35100
"4614",4614,1564,5,9,8100
"4615",4615,1565,1,3,2700
"4616",4616,1565,5,14,12600
"4617",4617,1565,6,3,2700
"4618",4618,1565,15,25,22500
"4619",4619,1566,5,8,7200
"4620",4620,1566,6,5,4500
"4621",4621,1566,10,10,9000
"4622",4622,1566,15,14,12600
"4623",4623,1566,17,8,7200
"4624",4624,1567,5,24,21600
"4625",4625,1567,16,10,9000
"4626",4626,1567,17,10,9000
"4627",4627,1568,5,25,22500
"4628",4628,1568,14,11,9900
"4629",4629,1568,17,10,9000
"4630",4630,1569,5,24,21600
"4631",4631,1569,6,9,8100
"4632",4632,1569,8,5,4500
"4633",4633,1569,16,6,5400
"4634",4634,1569,18,1,900
"4635",4635,1570,1,3,2700
"4636",4636,1570,5,11,9900
"4637",4637,1570,8,19,17100
"4638",4638,1570,15,4,3600
"4639",4639,1570,17,9,8100
"4640",4640,1571,1,3,2700
"4641",4641,1571,5,19,17100
"4642",4642,1571,6,23,20700
"4643",4643,1572,1,29,26100
"4644",4644,1572,8,1,900
"4645",4645,1572,16,2,1800
"4646",4646,1572,17,16,14400
"4647",4647,1573,5,1,900
"4648",4648,1573,17,44,39600
"4649",4649,1574,5,8,7200
"4650",4650,1574,6,5,4500
"4651",4651,1574,10,10,9000
"4652",4652,1574,15,14,12600
"4653",4653,1574,17,8,7200
"4654",4654,1575,5,19,17100
"4655",4655,1575,6,25,22500
"4656",4656,1576,5,36,32400
"4657",4657,1576,17,9,8100
"4658",4658,1577,17,48,43200
"4659",4659,1578,6,6,5400
"4660",4660,1578,18,42,37800
"4661",4661,1579,1,26,23400
"4662",4662,1579,8,1,900
"4663",4663,1579,14,1,900
"4664",4664,1579,16,3,2700
"4665",4665,1579,17,14,12600
"4666",4666,1580,1,21,18900
"4667",4667,1580,5,6,5400
"4668",4668,1580,6,9,8100
"4669",4669,1580,17,8,7200
"4670",4670,1581,5,11,9900
"4671",4671,1581,6,2,1800
"4672",4672,1581,16,7,6300
"4673",4673,1581,17,11,9900
"4674",4674,1581,18,17,15300
"4675",4675,1582,1,17,15300
"4676",4676,1582,6,23,20700
"4677",4677,1582,14,4,3600
"4678",4678,1583,1,3,2700
"4679",4679,1583,5,43,38700
"4680",4680,1584,1,17,15300
"4681",4681,1584,6,27,24300
"4682",4682,1585,1,29,26100
"4683",4683,1585,5,3,2700
"4684",4684,1585,6,6,5400
"4685",4685,1585,17,7,6300
"4686",4686,1586,1,31,27900
"4687",4687,1586,6,11,9900
"4688",4688,1586,14,3,2700
"4689",4689,1587,1,17,15300
"4690",4690,1587,14,1,900
"4691",4691,1587,15,6,5400
"4692",4692,1587,17,24,21600
"4693",4693,1588,14,43,38700
"4694",4694,1588,17,1,900
"4695",4695,1589,1,21,18900
"4696",4696,1589,5,8,7200
"4697",4697,1589,6,9,8100
"4698",4698,1589,15,4,3600
"4699",4699,1589,17,2,1800
"4700",4700,1590,15,30,27000
"4701",4701,1590,17,1,900
"4702",4702,1590,18,17,15300
"4703",4703,1591,6,11,9900
"4704",4704,1591,15,25,22500
"4705",4705,1591,17,10,9000
"4706",4706,1592,5,11,9900
"4707",4707,1592,6,19,17100
"4708",4708,1592,8,3,2700
"4709",4709,1592,14,12,10800
"4710",4710,1592,18,3,2700
"4711",4711,1593,1,14,12600
"4712",4712,1593,5,2,1800
"4713",4713,1593,6,16,14400
"4714",4714,1593,8,2,1800
"4715",4715,1593,17,10,9000
"4716",4716,1594,14,8,7200
"4717",4717,1594,16,23,20700
"4718",4718,1594,17,13,11700
"4719",4719,1595,1,10,9000
"4720",4720,1595,5,17,15300
"4721",4721,1595,6,2,1800
"4722",4722,1595,16,1,900
"4723",4723,1595,17,11,9900
"4724",4724,1595,18,3,2700
"4725",4725,1596,5,44,39600
"4726",4726,1597,1,8,7200
"4727",4727,1597,5,30,27000
"4728",4728,1597,8,7,6300
"4729",4729,1598,1,14,12600
"4730",4730,1598,5,7,6300
"4731",4731,1598,6,21,18900
"4732",4732,1598,18,3,2700
"4733",4733,1599,5,8,7200
"4734",4734,1599,6,18,16200
"4735",4735,1599,14,9,8100
"4736",4736,1599,17,9,8100
"4737",4737,1600,1,11,9900
"4738",4738,1600,6,25,22500
"4739",4739,1600,17,8,7200
"4740",4740,1601,1,38,34200
"4741",4741,1601,6,10,9000
"4742",4742,1602,1,2,1800
"4743",4743,1602,5,19,17100
"4744",4744,1602,6,13,11700
"4745",4745,1602,8,1,900
"4746",4746,1602,17,13,11700
"4747",4747,1603,1,21,18900
"4748",4748,1603,6,8,7200
"4749",4749,1603,10,3,2700
"4750",4750,1603,14,1,900
"4751",4751,1603,17,11,9900
"4752",4752,1604,5,7,6300
"4753",4753,1604,6,5,4500
"4754",4754,1604,10,10,9000
"4755",4755,1604,15,16,14400
"4756",4756,1604,17,9,8100
"4757",4757,1605,5,41,36900
"4758",4758,1605,6,2,1800
"4759",4759,1605,15,5,4500
"4760",4760,1606,1,4,3600
"4761",4761,1606,15,21,18900
"4762",4762,1606,17,18,16200
"4763",4763,1607,5,21,18900
"4764",4764,1607,6,14,12600
"4765",4765,1607,8,1,900
"4766",4766,1607,18,7,6300
"4767",4767,1610,5,3,2700
"4768",4768,1610,6,33,29700
"4769",4769,1610,17,9,8100
"4770",4770,1611,5,14,12600
"4771",4771,1611,6,19,17100
"4772",4772,1611,8,2,1800
"4773",4773,1611,15,2,1800
"4774",4774,1611,17,7,6300
"4775",4775,1612,5,1,900
"4776",4776,1612,6,5,4500
"4777",4777,1612,8,10,9000
"4778",4778,1612,15,9,8100
"4779",4779,1612,16,9,8100
"4780",4780,1612,17,11,9900
"4781",4781,1613,15,44,39600
"4782",4782,1614,5,19,17100
"4783",4783,1614,15,4,3600
"4784",4784,1614,16,12,10800
"4785",4785,1614,17,9,8100
"4786",4786,1615,1,41,36900
"4787",4787,1615,17,3,2700
"4788",4788,1616,1,5,4500
"4789",4789,1616,6,39,35100
"4790",4790,1617,5,18,16200
"4791",4791,1617,6,26,23400
"4792",4792,1618,5,28,25200
"4793",4793,1618,6,11,9900
"4794",4794,1618,17,6,5400
"4795",4795,1619,1,20,18000
"4796",4796,1619,15,12,10800
"4797",4797,1619,17,12,10800
"4798",4798,1620,5,18,16200
"4799",4799,1620,6,27,24300
"4800",4800,1621,1,3,2700
"4801",4801,1621,6,23,20700
"4802",4802,1621,17,17,15300
"4803",4803,1622,5,2,1800
"4804",4804,1622,6,10,9000
"4805",4805,1622,8,2,1800
"4806",4806,1622,17,28,25200
"4807",4807,1622,18,2,1800
"4808",4808,1623,5,33,29700
"4809",4809,1623,6,12,10800
"4810",4810,1626,1,4,3600
"4811",4811,1626,5,44,39600
"4812",4812,1627,5,27,24300
"4813",4813,1627,6,7,6300
"4814",4814,1627,10,2,1800
"4815",4815,1627,16,12,10800
"4816",4816,1628,1,16,14400
"4817",4817,1628,5,4,3600
"4818",4818,1628,14,13,11700
"4819",4819,1628,15,11,9900
"4820",4820,1630,1,16,14400
"4821",4821,1630,14,13,11700
"4822",4822,1630,15,11,9900
"4823",4823,1630,17,7,6300
"4824",4824,1633,1,34,30600
"4825",4825,1633,6,11,9900
"4826",4826,1634,5,24,21600
"4827",4827,1634,6,15,13500
"4828",4828,1634,17,6,5400
"4829",4829,1635,5,34,30600
"4830",4830,1635,15,1,900
"4831",4831,1635,17,13,11700
"4832",4832,1636,6,18,16200
"4833",4833,1636,15,20,18000
"4834",4834,1636,17,10,9000
"4835",4835,1637,5,39,35100
"4836",4836,1637,6,7,6300
"4837",4837,1637,17,2,1800
"4838",4838,1638,5,32,28800
"4839",4839,1638,6,2,1800
"4840",4840,1638,17,10,9000
"4841",4841,1639,5,4,3600
"4842",4842,1639,6,6,5400
"4843",4843,1639,17,34,30600
"4844",4844,1639,18,1,900
"4845",4845,1640,1,4,3600
"4846",4846,1640,5,39,35100
"4847",4847,1640,6,1,900
"4848",4848,1641,5,5,4500
"4849",4849,1641,6,30,27000
"4850",4850,1641,14,9,8100
"4851",4851,1642,18,44,39600
"4852",4852,1643,5,44,39600
"4853",4853,1644,5,16,14400
"4854",4854,1644,6,10,9000
"4855",4855,1644,8,3,2700
"4856",4856,1644,14,1,900
"4857",4857,1644,15,18,16200
"4858",4858,1645,5,4,3600
"4859",4859,1645,6,18,16200
"4860",4860,1645,16,23,20700
"4861",4861,1646,5,21,18900
"4862",4862,1646,6,14,12600
"4863",4863,1646,8,1,900
"4864",4864,1646,18,7,6300
"4865",4865,1647,6,6,5400
"4866",4866,1647,8,4,3600
"4867",4867,1647,15,17,15300
"4868",4868,1647,16,9,8100
"4869",4869,1647,17,11,9900
"4870",4870,1648,5,5,4500
"4871",4871,1648,6,11,9900
"4872",4872,1648,15,32,28800
"4873",4873,1649,5,34,30600
"4874",4874,1649,6,3,2700
"4875",4875,1649,17,10,9000
"4876",4876,1650,5,30,27000
"4877",4877,1650,6,10,9000
"4878",4878,1650,15,2,1800
"4879",4879,1650,17,1,900
"4880",4880,1650,18,1,900
"4881",4881,1651,5,46,41400
"4882",4882,1652,5,2,1800
"4883",4883,1652,15,33,29700
"4884",4884,1652,16,11,9900
"4885",4885,1653,5,37,33300
"4886",4886,1653,6,3,2700
"4887",4887,1653,8,5,4500
"4888",4888,1655,1,6,5400
"4889",4889,1655,5,15,13500
"4890",4890,1655,6,17,15300
"4891",4891,1655,14,2,1800
"4892",4892,1655,17,5,4500
"4893",4893,1656,5,2,1800
"4894",4894,1656,6,28,25200
"4895",4895,1656,15,13,11700
"4896",4896,1657,5,40,36000
"4897",4897,1657,6,6,5400
"4898",4898,1658,5,6,5400
"4899",4899,1658,6,4,3600
"4900",4900,1658,15,19,17100
"4901",4901,1658,17,16,14400
"4902",4902,1659,1,9,8100
"4903",4903,1659,6,31,27900
"4904",4904,1659,10,5,4500
"4905",4905,1660,15,41,36900
"4906",4906,1660,17,3,2700
"4907",4907,1661,5,13,11700
"4908",4908,1661,6,19,17100
"4909",4909,1661,15,4,3600
"4910",4910,1661,17,9,8100
"4911",4911,1662,6,4,3600
"4912",4912,1662,15,41,36900
"4913",4913,1662,17,3,2700
"4914",4914,1663,6,7,6300
"4915",4915,1663,15,18,16200
"4916",4916,1663,17,19,17100
"4917",4917,1664,1,5,4500
"4918",4918,1664,6,22,19800
"4919",4919,1664,17,18,16200
"4920",4920,1665,6,22,19800
"4921",4921,1665,17,9,8100
"4922",4922,1665,18,14,12600
"4923",4923,1666,5,10,9000
"4924",4924,1666,6,19,17100
"4925",4925,1666,16,19,17100
"4926",4926,1667,1,23,20700
"4927",4927,1667,6,12,10800
"4928",4928,1667,14,7,6300
"4929",4929,1667,17,4,3600
"4930",4930,1668,15,39,35100
"4931",4931,1668,17,6,5400
"4932",4932,1669,15,35,31500
"4933",4933,1669,17,10,9000
"4934",4934,1670,5,14,12600
"4935",4935,1670,6,30,27000
"4936",4936,1671,5,35,31500
"4937",4937,1671,8,9,8100
"4938",4938,1672,5,12,10800
"4939",4939,1672,6,10,9000
"4940",4940,1672,8,14,12600
"4941",4941,1672,16,7,6300
"4942",4942,1672,17,2,1800
"4943",4943,1673,1,13,11700
"4944",4944,1673,5,14,12600
"4945",4945,1673,6,14,12600
"4946",4946,1673,17,7,6300
"4947",4947,1674,17,48,43200
"4948",4948,1675,5,19,17100
"4949",4949,1675,6,24,21600
"4950",4950,1675,15,1,900
"4951",4951,1676,1,14,12600
"4952",4952,1676,6,17,15300
"4953",4953,1676,17,9,8100
"4954",4954,1676,18,5,4500
"4955",4955,1677,5,4,3600
"4956",4956,1677,6,32,28800
"4957",4957,1677,17,8,7200
"4958",4958,1678,5,7,6300
"4959",4959,1678,6,41,36900
"4960",4960,1679,15,17,15300
"4961",4961,1679,16,2,1800
"4962",4962,1679,17,29,26100
"4963",4963,1680,5,10,9000
"4964",4964,1680,6,3,2700
"4965",4965,1680,15,24,21600
"4966",4966,1680,17,8,7200
"4967",4967,1681,1,13,11700
"4968",4968,1681,5,13,11700
"4969",4969,1681,6,12,10800
"4970",4970,1681,17,6,5400
"4971",4971,1682,1,2,1800
"4972",4972,1682,14,42,37800
"4973",4973,1683,5,11,9900
"4974",4974,1683,6,29,26100
"4975",4975,1683,18,5,4500
"4976",4976,1684,1,1,900
"4977",4977,1684,5,5,4500
"4978",4978,1684,6,29,26100
"4979",4979,1684,16,11,9900
"4980",4980,1685,5,7,6300
"4981",4981,1685,6,12,10800
"4982",4982,1685,15,17,15300
"4983",4983,1685,17,9,8100
"4984",4984,1686,5,2,1800
"4985",4985,1686,17,42,37800
"4986",4986,1687,5,19,17100
"4987",4987,1687,6,17,15300
"4988",4988,1687,14,8,7200
"4989",4989,1688,5,3,2700
"4990",4990,1688,6,15,13500
"4991",4991,1688,8,16,14400
"4992",4992,1688,16,1,900
"4993",4993,1688,17,10,9000
"4994",4994,1689,5,19,17100
"4995",4995,1689,6,23,20700
"4996",4996,1689,16,2,1800
"4997",4997,1690,1,33,29700
"4998",4998,1690,14,11,9900
"4999",4999,1691,5,5,4500
"5000",5000,1691,6,32,28800
"5001",5001,1691,18,6,5400
"5002",5002,1692,5,11,9900
"5003",5003,1692,6,30,27000
"5004",5004,1692,17,4,3600
"5005",5005,1693,1,15,13500
"5006",5006,1693,6,32,28800
"5007",5007,1694,5,45,40500
"5008",5008,1695,5,23,20700
"5009",5009,1695,6,3,2700
"5010",5010,1695,17,18,16200
"5011",5011,1697,6,45,40500
"5012",5012,1698,5,3,2700
"5013",5013,1698,6,32,28800
"5014",5014,1698,17,10,9000
"5015",5015,1699,5,12,10800
"5016",5016,1699,6,36,32400
"5017",5017,1700,1,3,2700
"5018",5018,1700,5,14,12600
"5019",5019,1700,6,15,13500
"5020",5020,1700,17,11,9900
"5021",5021,1701,1,17,15300
"5022",5022,1701,5,3,2700
"5023",5023,1701,6,13,11700
"5024",5024,1701,15,1,900
"5025",5025,1701,17,11,9900
"5026",5026,1703,5,6,5400
"5027",5027,1703,6,2,1800
"5028",5028,1703,15,38,34200
"5029",5029,1705,5,5,4500
"5030",5030,1705,6,25,22500
"5031",5031,1705,18,15,13500
"5032",5032,1707,1,3,2700
"5033",5033,1707,5,13,11700
"5034",5034,1707,6,22,19800
"5035",5035,1707,15,1,900
"5036",5036,1707,17,9,8100
"5037",5037,1708,5,2,1800
"5038",5038,1708,6,33,29700
"5039",5039,1708,8,10,9000
"5040",5040,1709,1,4,3600
"5041",5041,1709,5,2,1800
"5042",5042,1709,6,18,16200
"5043",5043,1709,17,23,20700
"5044",5044,1710,5,29,26100
"5045",5045,1710,14,14,12600
"5046",5046,1710,17,2,1800
"5047",5047,1711,15,45,40500
"5048",5048,1712,1,10,9000
"5049",5049,1712,6,29,26100
"5050",5050,1712,17,9,8100
"5051",5051,1713,1,19,17100
"5052",5052,1713,5,7,6300
"5053",5053,1713,6,1,900
"5054",5054,1713,15,10,9000
"5055",5055,1713,17,8,7200
"5056",5056,1714,5,6,5400
"5057",5057,1714,6,28,25200
"5058",5058,1714,17,11,9900
"5059",5059,1715,1,12,10800
"5060",5060,1715,5,17,15300
"5061",5061,1715,6,5,4500
"5062",5062,1715,17,11,9900
"5063",5063,1716,1,5,4500
"5064",5064,1716,6,15,13500
"5065",5065,1716,15,17,15300
"5066",5066,1716,17,9,8100
"5067",5067,1717,5,20,18000
"5068",5068,1717,6,18,16200
"5069",5069,1717,17,7,6300
"5070",5070,1718,5,6,5400
"5071",5071,1718,6,9,8100
"5072",5072,1718,15,29,26100
"5073",5073,1719,1,19,17100
"5074",5074,1719,5,4,3600
"5075",5075,1719,6,1,900
"5076",5076,1719,15,14,12600
"5077",5077,1719,17,10,9000
"5078",5078,1720,1,24,21600
"5079",5079,1720,6,11,9900
"5080",5080,1720,15,4,3600
"5081",5081,1720,17,5,4500
"5082",5082,1721,5,10,9000
"5083",5083,1721,6,30,27000
"5084",5084,1721,18,4,3600
"5085",5085,1722,1,1,900
"5086",5086,1722,5,5,4500
"5087",5087,1722,6,28,25200
"5088",5088,1722,16,10,9000
"5089",5089,1723,6,48,43200
"5090",5090,1724,1,33,29700
"5091",5091,1724,6,10,9000
"5092",5092,1725,5,7,6300
"5093",5093,1725,6,40,36000
"5094",5094,1726,1,10,9000
"5095",5095,1726,5,11,9900
"5096",5096,1726,6,9,8100
"5097",5097,1726,15,5,4500
"5098",5098,1726,17,10,9000
"5099",5099,1727,1,8,7200
"5100",5100,1727,5,4,3600
"5101",5101,1727,6,16,14400
"5102",5102,1727,14,6,5400
"5103",5103,1727,15,12,10800
"5104",5104,1728,1,8,7200
"5105",5105,1728,6,5,4500
"5106",5106,1728,15,23,20700
"5107",5107,1728,17,8,7200
"5108",5108,1729,1,19,17100
"5109",5109,1729,15,11,9900
"5110",5110,1729,17,14,12600
"5111",5111,1730,1,2,1800
"5112",5112,1730,6,1,900
"5113",5113,1730,17,42,37800
"5114",5114,1731,1,34,30600
"5115",5115,1731,5,1,900
"5116",5116,1731,6,8,7200
"5117",5117,1731,17,2,1800
"5118",5118,1732,6,21,18900
"5119",5119,1732,15,23,20700
"5120",5120,1733,15,33,29700
"5121",5121,1733,17,11,9900
"5122",5122,1734,1,12,10800
"5123",5123,1734,5,11,9900
"5124",5124,1734,6,6,5400
"5125",5125,1734,15,5,4500
"5126",5126,1734,17,11,9900
"5127",5127,1735,1,10,9000
"5128",5128,1735,5,12,10800
"5129",5129,1735,6,6,5400
"5130",5130,1735,15,5,4500
"5131",5131,1735,17,11,9900
"5132",5132,1736,1,16,14400
"5133",5133,1736,6,17,15300
"5134",5134,1736,17,11,9900
"5135",5135,1737,5,8,7200
"5136",5136,1737,6,39,35100
"5137",5137,1738,6,5,4500
"5138",5138,1738,14,39,35100
"5139",5139,1738,15,1,900
"5140",5140,1739,5,40,36000
"5141",5141,1739,8,5,4500
"5142",5142,1740,1,5,4500
"5143",5143,1740,14,43,38700
"5144",5144,1741,1,34,30600
"5145",5145,1741,6,10,9000
"5146",5146,1742,1,20,18000
"5147",5147,1742,6,22,19800
"5148",5148,1742,8,2,1800
"5149",5149,1742,15,4,3600
"5150",5150,1743,5,36,32400
"5151",5151,1743,6,12,10800
"5152",5152,1744,5,24,21600
"5153",5153,1744,6,1,900
"5154",5154,1744,15,15,13500
"5155",5155,1744,17,6,5400
"5156",5156,1745,5,13,11700
"5157",5157,1745,6,28,25200
"5158",5158,1745,10,3,2700
"5159",5159,1746,5,23,20700
"5160",5160,1746,6,21,18900
"5161",5161,1747,5,21,18900
"5162",5162,1747,6,24,21600
"5163",5163,1748,1,7,6300
"5164",5164,1748,6,24,21600
"5165",5165,1748,17,8,7200
"5166",5166,1748,18,7,6300
"5167",5167,1749,6,45,40500
"5168",5168,1750,1,1,900
"5169",5169,1750,5,10,9000
"5170",5170,1750,6,34,30600
"5171",5171,1751,5,9,8100
"5172",5172,1751,6,25,22500
"5173",5173,1751,15,6,5400
"5174",5174,1751,18,5,4500
"5175",5175,1752,5,13,11700
"5176",5176,1752,6,26,23400
"5177",5177,1752,17,6,5400
"5178",5178,1753,5,5,4500
"5179",5179,1753,6,18,16200
"5180",5180,1753,17,22,19800
"5181",5181,1754,5,16,14400
"5182",5182,1754,6,10,9000
"5183",5183,1754,17,19,17100
"5184",5184,1755,6,37,33300
"5185",5185,1755,17,6,5400
"5186",5186,1756,1,5,4500
"5187",5187,1756,6,38,34200
"5188",5188,1756,17,2,1800
"5189",5189,1757,5,33,29700
"5190",5190,1757,17,9,8100
"5191",5191,1757,18,3,2700
"5192",5192,1758,5,17,15300
"5193",5193,1758,6,31,27900
"5194",5194,1759,1,6,5400
"5195",5195,1759,5,18,16200
"5196",5196,1759,6,24,21600
"5197",5197,1760,1,21,18900
"5198",5198,1760,6,14,12600
"5199",5199,1760,17,9,8100
"5200",5200,1761,6,26,23400
"5201",5201,1761,8,11,9900
"5202",5202,1761,17,9,8100
"5203",5203,1761,18,2,1800
"5204",5204,1762,5,8,7200
"5205",5205,1762,6,35,31500
"5206",5206,1764,6,3,2700
"5207",5207,1764,14,42,37800
"5208",5208,1765,5,39,35100
"5209",5209,1765,6,9,8100
"5210",5210,1766,5,37,33300
"5211",5211,1766,17,11,9900
"5212",5212,1767,1,1,900
"5213",5213,1767,5,15,13500
"5214",5214,1767,6,32,28800
"5215",5215,1768,5,3,2700
"5216",5216,1768,6,33,29700
"5217",5217,1768,17,9,8100
"5218",5218,1769,5,15,13500
"5219",5219,1769,6,30,27000
"5220",5220,1770,5,14,12600
"5221",5221,1770,6,6,5400
"5222",5222,1770,16,16,14400
"5223",5223,1770,17,9,8100
"5224",5224,1771,1,6,5400
"5225",5225,1771,8,4,3600
"5226",5226,1771,16,14,12600
"5227",5227,1771,17,21,18900
"5228",5228,1772,5,47,42300
"5229",5229,1773,5,30,27000
"5230",5230,1773,6,15,13500
"5231",5231,1774,5,23,20700
"5232",5232,1774,14,3,2700
"5233",5233,1774,15,1,900
"5234",5234,1774,16,4,3600
"5235",5235,1774,17,13,11700
"5236",5236,1775,1,41,36900
"5237",5237,1775,17,7,6300
"5238",5238,1776,5,29,26100
"5239",5239,1776,6,10,9000
"5240",5240,1776,17,7,6300
"5241",5241,1777,1,13,11700
"5242",5242,1777,5,14,12600
"5243",5243,1777,6,18,16200
