OID_,OBJECTID_1,Value,Count,Area
90,10,6,4874.000000000000000,4386600.000000000000000
91,10,8,112.000000000000000,100800.000000000000000
92,10,10,640.000000000000000,576000.000000000000000
93,10,14,1865.000000000000000,1678500.000000000000000
94,10,15,1037.000000000000000,933300.000000000000000
95,10,16,84.000000000000000,75600.000000000000000
96,10,17,2195.000000000000000,1975500.000000000000000
97,10,18,16898.000000000000000,15208200.000000000000000
98,11,1,32369.000000000000000,29132100.000000000000000
99,11,5,10035.000000000000000,9031500.000000000000000
100,11,6,11309.000000000000000,10178100.000000000000000
101,11,8,241.000000000000000,216900.000000000000000
102,11,10,378.000000000000000,340200.000000000000000
103,11,14,3833.000000000000000,3449700.000000000000000
104,11,15,46.000000000000000,41400.000000000000000
105,11,17,1081.000000000000000,972900.000000000000000
106,11,18,4356.000000000000000,3920400.000000000000000
107,12,1,1177.000000000000000,1059300.000000000000000
108,12,5,4677.000000000000000,4209300.000000000000000
109,12,6,3742.000000000000000,3367800.000000000000000
110,12,8,1391.000000000000000,1251900.000000000000000
111,12,10,67.000000000000000,60300.000000000000000
112,12,14,346.000000000000000,311400.000000000000000
113,12,15,46162.000000000000000,41545800.000000000000000
114,12,16,843.000000000000000,758700.000000000000000
115,12,17,4472.000000000000000,4024800.000000000000000
116,12,18,765.000000000000000,688500.000000000000000
117,13,1,3883.000000000000000,3494700.000000000000000
118,13,5,43297.000000000000000,38967300.000000000000000
119,13,6,6450.000000000000000,5805000.000000000000000
120,13,8,1505.000000000000000,1354500.000000000000000
121,13,10,256.000000000000000,230400.000000000000000
122,13,14,6737.000000000000000,6063300.000000000000000
123,13,15,7.000000000000000,6300.000000000000000
124,13,16,6.000000000000000,5400.000000000000000
125,13,17,710.000000000000000,639000.000000000000000
126,13,18,785.000000000000000,706500.000000000000000
127,14,1,5256.000000000000000,4730400.000000000000000
128,14,5,29830.000000000000000,26847000.000000000000000
129,14,6,22245.000000000000000,20020500.000000000000000
130,14,8,291.000000000000000,261900.000000000000000
131,14,10,106.000000000000000,95400.000000000000000
132,14,14,524.000000000000000,471600.000000000000000
133,14,16,29.000000000000000,26100.000000000000000
134,14,18,5359.000000000000000,4823100.000000000000000
135,15,1,3298.000000000000000,2968200.000000000000000
136,15,5,5963.000000000000000,5366700.000000000000000
137,15,6,9612.000000000000000,8650800.000000000000000
138,15,8,703.000000000000000,632700.000000000000000
139,15,10,102.000000000000000,91800.000000000000000
140,15,14,628.000000000000000,565200.000000000000000
141,15,15,23643.000000000000000,21278700.000000000000000
142,15,16,1126.000000000000000,1013400.000000000000000
143,15,17,2713.000000000000000,2441700.000000000000000
144,15,18,15851.000000000000000,14265900.000000000000000
145,16,1,788.000000000000000,709200.000000000000000
146,16,5,13331.000000000000000,11997900.000000000000000
147,16,6,23794.000000000000000,21414600.000000000000000
148,16,8,175.000000000000000,157500.000000000000000
149,16,10,25.000000000000000,22500.000000000000000
150,16,14,109.000000000000000,98100.000000000000000
151,16,15,1040.000000000000000,936000.000000000000000
152,16,16,77.000000000000000,69300.000000000000000
153,16,17,2744.000000000000000,2469600.000000000000000
154,16,18,21580.000000000000000,19422000.000000000000000
155,17,1,11452.000000000000000,10306800.000000000000000
156,17,5,36818.000000000000000,33136200.000000000000000
157,17,6,9076.000000000000000,8168400.000000000000000
158,17,8,438.000000000000000,394200.000000000000000
159,17,10,434.000000000000000,390600.000000000000000
160,17,14,3060.000000000000000,2754000.000000000000000
161,17,15,364.000000000000000,327600.000000000000000
162,17,16,53.000000000000000,47700.000000000000000
163,17,17,1511.000000000000000,1359900.000000000000000
164,17,18,439.000000000000000,395100.000000000000000
165,18,1,2432.000000000000000,2188800.000000000000000
166,18,5,21992.000000000000000,19792800.000000000000000
167,18,6,30478.000000000000000,27430200.000000000000000
168,18,8,847.000000000000000,762300.000000000000000
169,18,10,306.000000000000000,275400.000000000000000
170,18,14,3721.000000000000000,3348900.000000000000000
171,18,15,248.000000000000000,223200.000000000000000
172,18,16,668.000000000000000,601200.000000000000000
173,18,17,11.000000000000000,9900.000000000000000
174,18,18,2938.000000000000000,2644200.000000000000000
175,19,1,3262.000000000000000,2935800.000000000000000
176,19,5,27777.000000000000000,24999300.000000000000000
177,19,6,8784.000000000000000,7905600.000000000000000
178,19,8,341.000000000000000,306900.000000000000000
179,19,10,264.000000000000000,237600.000000000000000
180,19,14,6939.000000000000000,6245100.000000000000000
181,19,15,12937.000000000000000,11643300.000000000000000
182,19,17,3133.000000000000000,2819700.000000000000000
183,19,18,229.000000000000000,206100.000000000000000
184,20,1,1196.000000000000000,1076400.000000000000000
185,20,5,23519.000000000000000,21167100.000000000000000
186,20,6,25354.000000000000000,22818600.000000000000000
187,20,8,213.000000000000000,191700.000000000000000
188,20,10,139.000000000000000,125100.000000000000000
189,20,14,75.000000000000000,67500.000000000000000
190,20,15,6800.000000000000000,6120000.000000000000000
191,20,16,270.000000000000000,243000.000000000000000
192,20,17,1794.000000000000000,1614600.000000000000000
193,20,18,4279.000000000000000,3851100.000000000000000
194,21,1,1709.000000000000000,1538100.000000000000000
195,21,5,23716.000000000000000,21344400.000000000000000
196,21,6,24317.000000000000000,21885300.000000000000000
197,21,8,320.000000000000000,288000.000000000000000
198,21,10,255.000000000000000,229500.000000000000000
199,21,14,113.000000000000000,101700.000000000000000
200,21,15,3751.000000000000000,3375900.000000000000000
201,21,16,556.000000000000000,500400.000000000000000
202,21,17,3350.000000000000000,3015000.000000000000000
203,21,18,5575.000000000000000,5017500.000000000000000
204,22,1,8924.000000000000000,8031600.000000000000000
205,22,5,15285.000000000000000,13756500.000000000000000
206,22,6,3859.000000000000000,3473100.000000000000000
207,22,8,185.000000000000000,166500.000000000000000
208,22,10,499.000000000000000,449100.000000000000000
209,22,14,4383.000000000000000,3944700.000000000000000
210,22,15,9967.000000000000000,8970300.000000000000000
211,22,16,10.000000000000000,9000.000000000000000
212,22,17,20139.000000000000000,18125100.000000000000000
213,22,18,378.000000000000000,340200.000000000000000
214,23,5,42.000000000000000,37800.000000000000000
215,23,6,51.000000000000000,45900.000000000000000
216,23,14,96.000000000000000,86400.000000000000000
217,23,18,63474.000000000000000,57126600.000000000000000
218,24,1,4201.000000000000000,3780900.000000000000000
219,24,5,31080.000000000000000,27972000.000000000000000
220,24,6,24192.000000000000000,21772800.000000000000000
221,24,8,816.000000000000000,734400.000000000000000
222,24,10,480.000000000000000,432000.000000000000000
223,24,14,1317.000000000000000,1185300.000000000000000
224,24,16,13.000000000000000,11700.000000000000000
225,24,18,1544.000000000000000,1389600.000000000000000
226,25,1,2135.000000000000000,1921500.000000000000000
227,25,5,35326.000000000000000,31793400.000000000000000
228,25,6,8800.000000000000000,7920000.000000000000000
229,25,8,567.000000000000000,510300.000000000000000
230,25,10,71.000000000000000,63900.000000000000000
231,25,14,4358.000000000000000,3922200.000000000000000
232,25,15,9360.000000000000000,8424000.000000000000000
233,25,17,2840.000000000000000,2556000.000000000000000
234,25,18,185.000000000000000,166500.000000000000000
235,26,18,63650.000000000000000,57285000.000000000000000
236,27,1,2693.000000000000000,2423700.000000000000000
237,27,5,7841.000000000000000,7056900.000000000000000
238,27,6,13259.000000000000000,11933100.000000000000000
239,27,8,560.000000000000000,504000.000000000000000
240,27,10,57.000000000000000,51300.000000000000000
241,27,14,1891.000000000000000,1701900.000000000000000
242,27,16,260.000000000000000,234000.000000000000000
243,27,17,1527.000000000000000,1374300.000000000000000
244,27,18,35555.000000000000000,31999500.000000000000000
245,28,1,8111.000000000000000,7299900.000000000000000
246,28,5,8180.000000000000000,7362000.000000000000000
247,28,6,41311.000000000000000,37179900.000000000000000
248,28,8,136.000000000000000,122400.000000000000000
249,28,10,164.000000000000000,147600.000000000000000
250,28,14,1015.000000000000000,913500.000000000000000
251,28,16,92.000000000000000,82800.000000000000000
252,28,18,4629.000000000000000,4166100.000000000000000
253,29,18,63638.000000000000000,57274200.000000000000000
254,30,1,738.000000000000000,664200.000000000000000
255,30,5,2033.000000000000000,1829700.000000000000000
256,30,6,7333.000000000000000,6599700.000000000000000
257,30,8,981.000000000000000,882900.000000000000000
258,30,10,461.000000000000000,414900.000000000000000
259,30,14,402.000000000000000,361800.000000000000000
260,30,15,25352.000000000000000,22816800.000000000000000
261,30,16,722.000000000000000,649800.000000000000000
262,30,17,3006.000000000000000,2705400.000000000000000
263,30,18,22618.000000000000000,20356200.000000000000000
264,31,1,897.000000000000000,807300.000000000000000
265,31,5,19960.000000000000000,17964000.000000000000000
266,31,6,2136.000000000000000,1922400.000000000000000
267,31,8,523.000000000000000,470700.000000000000000
268,31,10,1108.000000000000000,997200.000000000000000
269,31,14,2000.000000000000000,1800000.000000000000000
270,31,15,31830.000000000000000,28647000.000000000000000
271,31,16,91.000000000000000,81900.000000000000000
272,31,17,5027.000000000000000,4524300.000000000000000
273,31,18,59.000000000000000,53100.000000000000000
274,32,18,63647.000000000000000,57282300.000000000000000
275,33,1,125.000000000000000,112500.000000000000000
276,33,5,3892.000000000000000,3502800.000000000000000
277,33,6,916.000000000000000,824400.000000000000000
278,33,8,82.000000000000000,73800.000000000000000
279,33,10,49.000000000000000,44100.000000000000000
280,33,14,6811.000000000000000,6129900.000000000000000
281,33,15,40205.000000000000000,36184500.000000000000000
282,33,16,44.000000000000000,39600.000000000000000
283,33,17,11237.000000000000000,10113300.000000000000000
284,33,18,279.000000000000000,251100.000000000000000
285,34,1,14225.000000000000000,12802500.000000000000000
286,34,5,14323.000000000000000,12890700.000000000000000
287,34,6,11021.000000000000000,9918900.000000000000000
288,34,8,265.000000000000000,238500.000000000000000
289,34,10,1038.000000000000000,934200.000000000000000
290,34,14,4779.000000000000000,4301100.000000000000000
291,34,15,10943.000000000000000,9848700.000000000000000
292,34,16,98.000000000000000,88200.000000000000000
293,34,17,6742.000000000000000,6067800.000000000000000
294,34,18,205.000000000000000,184500.000000000000000
295,35,1,3931.000000000000000,3537900.000000000000000
296,35,5,16930.000000000000000,15237000.000000000000000
297,35,6,25491.000000000000000,22941900.000000000000000
298,35,8,744.000000000000000,669600.000000000000000
299,35,10,286.000000000000000,257400.000000000000000
300,35,14,1006.000000000000000,905400.000000000000000
301,35,15,9535.000000000000000,8581500.000000000000000
302,35,16,695.000000000000000,625500.000000000000000
303,35,17,2276.000000000000000,2048400.000000000000000
304,35,18,2744.000000000000000,2469600.000000000000000
305,36,5,4317.000000000000000,3885300.000000000000000
306,36,6,1381.000000000000000,1242900.000000000000000
307,36,8,32.000000000000000,28800.000000000000000
308,36,14,18.000000000000000,16200.000000000000000
309,36,15,53502.000000000000000,48151800.000000000000000
310,36,16,219.000000000000000,197100.000000000000000
311,36,17,3881.000000000000000,3492900.000000000000000
312,36,18,287.000000000000000,258300.000000000000000
313,37,1,13612.000000000000000,12250800.000000000000000
314,37,5,29418.000000000000000,26476200.000000000000000
315,37,6,9716.000000000000000,8744400.000000000000000
316,37,8,434.000000000000000,390600.000000000000000
317,37,10,294.000000000000000,264600.000000000000000
318,37,14,2931.000000000000000,2637900.000000000000000
319,37,15,548.000000000000000,493200.000000000000000
320,37,16,579.000000000000000,521100.000000000000000
321,37,17,3127.000000000000000,2814300.000000000000000
322,37,18,2979.000000000000000,2681100.000000000000000
323,38,18,63636.000000000000000,57272400.000000000000000
324,39,1,1792.000000000000000,1612800.000000000000000
325,39,5,11477.000000000000000,10329300.000000000000000
326,39,6,11042.000000000000000,9937800.000000000000000
327,39,8,7196.000000000000000,6476400.000000000000000
328,39,10,3816.000000000000000,3434400.000000000000000
329,39,14,1837.000000000000000,1653300.000000000000000
330,39,15,4028.000000000000000,3625200.000000000000000
331,39,16,15830.000000000000000,14247000.000000000000000
332,39,17,2694.000000000000000,2424600.000000000000000
333,39,18,3916.000000000000000,3524400.000000000000000
334,40,1,9487.000000000000000,8538300.000000000000000
335,40,5,16163.000000000000000,14546700.000000000000000
336,40,6,28480.000000000000000,25632000.000000000000000
337,40,8,1575.000000000000000,1417500.000000000000000
338,40,10,817.000000000000000,735300.000000000000000
339,40,14,848.000000000000000,763200.000000000000000
340,40,15,159.000000000000000,143100.000000000000000
341,40,16,886.000000000000000,797400.000000000000000
342,40,17,2177.000000000000000,1959300.000000000000000
343,40,18,3054.000000000000000,2748600.000000000000000
344,41,1,52.000000000000000,46800.000000000000000
345,41,5,1845.000000000000000,1660500.000000000000000
346,41,6,123.000000000000000,110700.000000000000000
347,41,8,415.000000000000000,373500.000000000000000
348,41,10,19.000000000000000,17100.000000000000000
349,41,14,146.000000000000000,131400.000000000000000
350,41,15,11103.000000000000000,9992700.000000000000000
351,41,16,978.000000000000000,880200.000000000000000
352,41,17,6232.000000000000000,5608800.000000000000000
353,41,18,42752.000000000000000,38476800.000000000000000
354,42,1,1875.000000000000000,1687500.000000000000000
355,42,5,44946.000000000000000,40451400.000000000000000
356,42,6,1626.000000000000000,1463400.000000000000000
357,42,8,2336.000000000000000,2102400.000000000000000
358,42,10,200.000000000000000,180000.000000000000000
359,42,14,10470.000000000000000,9423000.000000000000000
360,42,15,173.000000000000000,155700.000000000000000
361,42,16,5.000000000000000,4500.000000000000000
362,42,17,1460.000000000000000,1314000.000000000000000
363,42,18,551.000000000000000,495900.000000000000000
364,43,1,1281.000000000000000,1152900.000000000000000
365,43,5,3845.000000000000000,3460500.000000000000000
366,43,6,11433.000000000000000,10289700.000000000000000
367,43,8,487.000000000000000,438300.000000000000000
368,43,10,61.000000000000000,54900.000000000000000
369,43,14,288.000000000000000,259200.000000000000000
370,43,15,21235.000000000000000,19111500.000000000000000
371,43,16,1016.000000000000000,914400.000000000000000
372,43,17,5761.000000000000000,5184900.000000000000000
373,43,18,18228.000000000000000,16405200.000000000000000
374,44,1,249.000000000000000,224100.000000000000000
375,44,5,467.000000000000000,420300.000000000000000
376,44,6,336.000000000000000,302400.000000000000000
377,44,8,466.000000000000000,419400.000000000000000
378,44,10,168.000000000000000,151200.000000000000000
379,44,14,681.000000000000000,612900.000000000000000
380,44,15,55.000000000000000,49500.000000000000000
381,44,16,1858.000000000000000,1672200.000000000000000
382,44,17,18841.000000000000000,16956900.000000000000000
383,44,18,40524.000000000000000,36471600.000000000000000
384,45,1,1747.000000000000000,1572300.000000000000000
385,45,5,34158.000000000000000,30742200.000000000000000
386,45,6,22122.000000000000000,19909800.000000000000000
387,45,8,368.000000000000000,331200.000000000000000
388,45,10,105.000000000000000,94500.000000000000000
389,45,14,1521.000000000000000,1368900.000000000000000
390,45,15,78.000000000000000,70200.000000000000000
391,45,16,91.000000000000000,81900.000000000000000
392,45,17,1043.000000000000000,938700.000000000000000
393,45,18,2421.000000000000000,2178900.000000000000000
394,46,1,3083.000000000000000,2774700.000000000000000
395,46,5,24368.000000000000000,21931200.000000000000000
396,46,6,28303.000000000000000,25472700.000000000000000
397,46,8,1209.000000000000000,1088100.000000000000000
398,46,10,309.000000000000000,278100.000000000000000
399,46,14,1705.000000000000000,1534500.000000000000000
400,46,15,176.000000000000000,158400.000000000000000
401,46,16,496.000000000000000,446400.000000000000000
402,46,17,280.000000000000000,252000.000000000000000
403,46,18,3710.000000000000000,3339000.000000000000000
404,47,1,924.000000000000000,831600.000000000000000
405,47,5,5141.000000000000000,4626900.000000000000000
406,47,6,6381.000000000000000,5742900.000000000000000
407,47,8,1550.000000000000000,1395000.000000000000000
408,47,10,420.000000000000000,378000.000000000000000
409,47,14,3184.000000000000000,2865600.000000000000000
410,47,15,42656.000000000000000,38390400.000000000000000
411,47,16,243.000000000000000,218700.000000000000000
412,47,17,2578.000000000000000,2320200.000000000000000
413,47,18,592.000000000000000,532800.000000000000000
414,48,1,1675.000000000000000,1507500.000000000000000
415,48,5,24895.000000000000000,22405500.000000000000000
416,48,6,1795.000000000000000,1615500.000000000000000
417,48,8,1053.000000000000000,947700.000000000000000
418,48,10,44.000000000000000,39600.000000000000000
419,48,14,3188.000000000000000,2869200.000000000000000
420,48,15,28222.000000000000000,25399800.000000000000000
421,48,16,5.000000000000000,4500.000000000000000
422,48,17,2727.000000000000000,2454300.000000000000000
423,48,18,23.000000000000000,20700.000000000000000
424,49,1,291.000000000000000,261900.000000000000000
425,49,5,9988.000000000000000,8989200.000000000000000
426,49,6,2038.000000000000000,1834200.000000000000000
427,49,8,373.000000000000000,335700.000000000000000
428,49,10,596.000000000000000,536400.000000000000000
429,49,14,613.000000000000000,551700.000000000000000
430,49,15,8933.000000000000000,8039700.000000000000000
431,49,16,1622.000000000000000,1459800.000000000000000
432,49,17,1157.000000000000000,1041300.000000000000000
433,49,18,38037.000000000000000,34233300.000000000000000
434,50,1,9181.000000000000000,8262900.000000000000000
435,50,5,38135.000000000000000,34321500.000000000000000
436,50,6,2146.000000000000000,1931400.000000000000000
437,50,8,96.000000000000000,86400.000000000000000
438,50,10,562.000000000000000,505800.000000000000000
439,50,14,6015.000000000000000,5413500.000000000000000
440,50,15,5419.000000000000000,4877100.000000000000000
441,50,17,1910.000000000000000,1719000.000000000000000
442,50,18,173.000000000000000,155700.000000000000000
443,51,1,2167.000000000000000,1950300.000000000000000
444,51,5,41687.000000000000000,37518300.000000000000000
445,51,6,14950.000000000000000,13455000.000000000000000
446,51,8,195.000000000000000,175500.000000000000000
447,51,10,29.000000000000000,26100.000000000000000
448,51,14,74.000000000000000,66600.000000000000000
449,51,15,158.000000000000000,142200.000000000000000
450,51,16,65.000000000000000,58500.000000000000000
451,51,17,1248.000000000000000,1123200.000000000000000
452,51,18,3076.000000000000000,2768400.000000000000000
453,52,1,24809.000000000000000,22328100.000000000000000
454,52,5,7567.000000000000000,6810300.000000000000000
455,52,6,23820.000000000000000,21438000.000000000000000
456,52,8,1790.000000000000000,1611000.000000000000000
457,52,10,203.000000000000000,182700.000000000000000
458,52,14,2804.000000000000000,2523600.000000000000000
459,52,16,211.000000000000000,189900.000000000000000
460,52,17,1527.000000000000000,1374300.000000000000000
461,52,18,921.000000000000000,828900.000000000000000
462,53,1,1585.000000000000000,1426500.000000000000000
463,53,5,17294.000000000000000,15564600.000000000000000
464,53,6,1959.000000000000000,1763100.000000000000000
465,53,8,756.000000000000000,680400.000000000000000
466,53,10,1269.000000000000000,1142100.000000000000000
467,53,14,4411.000000000000000,3969900.000000000000000
468,53,15,31216.000000000000000,28094400.000000000000000
469,53,17,4257.000000000000000,3831300.000000000000000
470,53,18,888.000000000000000,799200.000000000000000
471,54,1,6516.000000000000000,5864400.000000000000000
472,54,5,44340.000000000000000,39906000.000000000000000
473,54,6,1588.000000000000000,1429200.000000000000000
474,54,8,437.000000000000000,393300.000000000000000
475,54,10,271.000000000000000,243900.000000000000000
476,54,14,5790.000000000000000,5211000.000000000000000
477,54,15,1409.000000000000000,1268100.000000000000000
478,54,16,12.000000000000000,10800.000000000000000
479,54,17,1857.000000000000000,1671300.000000000000000
480,54,18,1418.000000000000000,1276200.000000000000000
481,55,1,1391.000000000000000,1251900.000000000000000
482,55,5,31778.000000000000000,28600200.000000000000000
483,55,6,24685.000000000000000,22216500.000000000000000
484,55,8,591.000000000000000,531900.000000000000000
485,55,10,368.000000000000000,331200.000000000000000
486,55,14,1076.000000000000000,968400.000000000000000
487,55,16,34.000000000000000,30600.000000000000000
488,55,17,414.000000000000000,372600.000000000000000
489,55,18,3301.000000000000000,2970900.000000000000000
490,56,1,4243.000000000000000,3818700.000000000000000
491,56,5,14842.000000000000000,13357800.000000000000000
492,56,6,38808.000000000000000,34927200.000000000000000
493,56,8,87.000000000000000,78300.000000000000000
494,56,10,79.000000000000000,71100.000000000000000
495,56,14,1519.000000000000000,1367100.000000000000000
496,56,16,5.000000000000000,4500.000000000000000
497,56,18,4047.000000000000000,3642300.000000000000000
498,57,1,20459.000000000000000,18413100.000000000000000
499,57,5,28222.000000000000000,25399800.000000000000000
500,57,6,9016.000000000000000,8114400.000000000000000
501,57,10,73.000000000000000,65700.000000000000000
502,57,14,1468.000000000000000,1321200.000000000000000
503,57,15,2531.000000000000000,2277900.000000000000000
504,57,16,234.000000000000000,210600.000000000000000
505,57,17,648.000000000000000,583200.000000000000000
506,57,18,983.000000000000000,884700.000000000000000
507,58,1,2487.000000000000000,2238300.000000000000000
508,58,5,14348.000000000000000,12913200.000000000000000
509,58,6,29692.000000000000000,26722800.000000000000000
510,58,8,743.000000000000000,668700.000000000000000
511,58,10,74.000000000000000,66600.000000000000000
512,58,14,988.000000000000000,889200.000000000000000
513,58,15,56.000000000000000,50400.000000000000000
514,58,16,718.000000000000000,646200.000000000000000
515,58,17,400.000000000000000,360000.000000000000000
516,58,18,14136.000000000000000,12722400.000000000000000
517,59,18,63640.000000000000000,57276000.000000000000000
518,60,1,1481.000000000000000,1332900.000000000000000
519,60,5,5776.000000000000000,5198400.000000000000000
520,60,6,11193.000000000000000,10073700.000000000000000
521,60,8,397.000000000000000,357300.000000000000000
522,60,10,97.000000000000000,87300.000000000000000
523,60,14,1444.000000000000000,1299600.000000000000000
524,60,15,33550.000000000000000,30195000.000000000000000
525,60,16,1031.000000000000000,927900.000000000000000
526,60,17,6258.000000000000000,5632200.000000000000000
527,60,18,2444.000000000000000,2199600.000000000000000
528,61,1,2229.000000000000000,2006100.000000000000000
529,61,5,36660.000000000000000,32994000.000000000000000
530,61,6,19156.000000000000000,17240400.000000000000000
531,61,8,45.000000000000000,40500.000000000000000
532,61,10,232.000000000000000,208800.000000000000000
533,61,14,93.000000000000000,83700.000000000000000
534,61,16,53.000000000000000,47700.000000000000000
535,61,17,380.000000000000000,342000.000000000000000
536,61,18,4783.000000000000000,4304700.000000000000000
537,62,1,280.000000000000000,252000.000000000000000
538,62,5,18825.000000000000000,16942500.000000000000000
539,62,6,21784.000000000000000,19605600.000000000000000
540,62,8,479.000000000000000,431100.000000000000000
541,62,10,547.000000000000000,492300.000000000000000
542,62,14,164.000000000000000,147600.000000000000000
543,62,15,17847.000000000000000,16062300.000000000000000
544,62,16,1033.000000000000000,929700.000000000000000
545,62,17,2426.000000000000000,2183400.000000000000000
546,62,18,252.000000000000000,226800.000000000000000
547,63,1,3790.000000000000000,3411000.000000000000000
548,63,5,21697.000000000000000,19527300.000000000000000
549,63,6,22362.000000000000000,20125800.000000000000000
550,63,8,2730.000000000000000,2457000.000000000000000
551,63,10,373.000000000000000,335700.000000000000000
552,63,14,4605.000000000000000,4144500.000000000000000
553,63,15,172.000000000000000,154800.000000000000000
554,63,16,3059.000000000000000,2753100.000000000000000
555,63,17,262.000000000000000,235800.000000000000000
556,63,18,4591.000000000000000,4131900.000000000000000
557,64,1,16781.000000000000000,15102900.000000000000000
558,64,5,25935.000000000000000,23341500.000000000000000
559,64,6,2988.000000000000000,2689200.000000000000000
560,64,8,675.000000000000000,607500.000000000000000
561,64,10,584.000000000000000,525600.000000000000000
562,64,14,5360.000000000000000,4824000.000000000000000
563,64,15,8347.000000000000000,7512300.000000000000000
564,64,17,2916.000000000000000,2624400.000000000000000
565,64,18,73.000000000000000,65700.000000000000000
566,65,1,16505.000000000000000,14854500.000000000000000
567,65,5,25112.000000000000000,22600800.000000000000000
568,65,6,8476.000000000000000,7628400.000000000000000
569,65,8,71.000000000000000,63900.000000000000000
570,65,10,353.000000000000000,317700.000000000000000
571,65,14,4867.000000000000000,4380300.000000000000000
572,65,15,3362.000000000000000,3025800.000000000000000
573,65,16,99.000000000000000,89100.000000000000000
574,65,17,2722.000000000000000,2449800.000000000000000
575,65,18,2066.000000000000000,1859400.000000000000000
576,66,1,3436.000000000000000,3092400.000000000000000
